page_url,city_from,city_to,price,segment,total_freq
https://city2city.ru/omsk-isilkul,Омск,Исилькуль,5200,SEO_AUTOPILOT,38
https://city2city.ru/bryansk-oryol,Брянск,Орёл,4000,SEO_AUTOPILOT,38
https://city2city.ru/kazan-vyatskie-polyany,Казань,Вятские Поляны,5000,SEO_AUTOPILOT,38
https://city2city.ru/vologda-yaroslavl,Вологда,Ярославль,6000,SEO_AUTOPILOT,38
https://city2city.ru/yaroslavl-vologda,Ярославль,Вологда,6000,SEO_AUTOPILOT,38
https://city2city.ru/aeroport-gagarin-balakovo,аэропорт Гагарин,Балаково,5100,SEO_MONITOR,37
https://city2city.ru/volgograd-samara,Волгоград,Самара,23600,DIRECT_TEST,37
https://city2city.ru/izhevsk-nizhnekamsk,Ижевск,Нижнекамск,6300,SEO_AUTOPILOT,37
https://city2city.ru/sankt-peterburg-belgorod,Санкт-Петербург,Белгород,41000,DIRECT_TEST,37
https://city2city.ru/ivanovo-suzdal,Иваново,Суздаль,3600,SEO_AUTOPILOT,37
https://city2city.ru/ivanovo-rostov-velikij,Иваново,Ростов,4700,SEO_AUTOPILOT,37
https://city2city.ru/smolensk-bryansk,Смоленск,Брянск,7400,SEO_AUTOPILOT,37
https://city2city.ru/rostov-millerovo,Ростов-на-Дону,Миллерово,6800,SEO_AUTOPILOT,37
https://city2city.ru/samara-volgograd,Самара,Волгоград,24200,DIRECT_TEST,37
https://city2city.ru/samara-izhevsk,Самара,Ижевск,16600,DIRECT_TEST,37
https://city2city.ru/tver-udomlya,Тверь,Удомля,6300,SEO_AUTOPILOT,37
https://city2city.ru/vladivostok-bolshoj-kamen,Владивосток,Большой Камень,5000,SEO_AUTOPILOT,36
https://city2city.ru/samara-penza,Самара,Пенза,12600,DIRECT_TEST,36
https://city2city.ru/rostov-eisk,аэропорт Платов,Ейск,5500,SEO_AUTOPILOT,36
https://city2city.ru/penza-samara,Пенза,Самара,12600,DIRECT_TEST,36
https://city2city.ru/volgograd-surovikino,Волгоград,Суровикино,4000,SEO_AUTOPILOT,36
https://city2city.ru/perm-chajkovskij,Пермь,Чайковский,8000,SEO_AUTOPILOT,36
https://city2city.ru/xanty-mansijsk-yugorsk,Ханты-Мансийск,Югорск,11400,DIRECT_TEST,36
https://city2city.ru/moskva-pervomajsk,Москва,Первомайск,16200,DIRECT_TEST,36
https://city2city.ru/kursk-shhigry,Курск,Щигры,2000,SEO_AUTOPILOT,36
https://city2city.ru/svo-taxi-donetsk-mineralnye-vody-aeroport,Донецк,Минеральные Воды,21000,DIRECT_TEST,36
https://city2city.ru/voronezh-rostov-velikij,Воронеж,Ростов,17000,DIRECT_TEST,36
https://city2city.ru/chelyabinsk-ozyorsk,Челябинск,Озерск,3500,SEO_AUTOPILOT,36
https://city2city.ru/ekaterinburg-nevyansk,Екатеринбург,Невьянск,2500,SEO_AUTOPILOT,36
https://city2city.ru/kazan-laishevo,Казань,Лаишево,3000,SEO_MONITOR,36
https://city2city.ru/krasnoyarsk-tomsk,Красноярск,Томск,17600,DIRECT_TEST,35
https://city2city.ru/vologda-velikiy-ustyug,Вологда,Великий Устюг,13500,DIRECT_TEST,35
https://city2city.ru/chelyabinsk-shhuche,Челябинск,Щучье,3000,SEO_AUTOPILOT,35
https://city2city.ru/kazan-sibaj,Казань,Сибай,28400,DIRECT_TEST,35
https://city2city.ru/chelyabinsk-korkino,Челябинск,Коркино,3000,SEO_AUTOPILOT,35
https://city2city.ru/kemerovo-leninsk-kuznetskiy,Кемерово,Ленинск-Кузнецкий,3000,SEO_AUTOPILOT,35
https://city2city.ru/tomsk-krasnojarsk,Томск,Красноярск,17600,DIRECT_TEST,35
https://city2city.ru/kaluga-maloyaroslavecz,Калуга,Малоярославец,2000,SEO_AUTOPILOT,35
https://city2city.ru/volgograd-znamensk,Волгоград,Знаменск,3800,SEO_AUTOPILOT,35
https://city2city.ru/voronezh-bobrov,Воронеж,Бобров,3000,SEO_AUTOPILOT,34
https://city2city.ru/saratov-volgograd,Саратов,Волгоград,11000,DIRECT_TEST,34
https://city2city.ru/velikiy-novgorod-moskva,Великий Новгород,Москва,17100,DIRECT_TEST,34
https://city2city.ru/vladimir-aleksandrov,Владимир,Александров,4000,SEO_AUTOPILOT,34
https://city2city.ru/izhevsk-ekaterinburg,Ижевск,Екатеринбург,17100,DIRECT_TEST,34
https://city2city.ru/kaluga-kirov-kaluzhskaya-oblast,Калуга,Киров,36000,DIRECT_TEST,34
https://city2city.ru/rostov-samara,Ростов-на-Дону,Самара,38400,DIRECT_TEST,34
https://city2city.ru/perm-dobryanka,Пермь,Добрянка,2000,SEO_AUTOPILOT,34
https://city2city.ru/novosibirsk-rubtsovsk,Новосибирск,Рубцовск,15500,DIRECT_TEST,34
https://city2city.ru/kirov-zuevka,Киров,Зуевка,4500,SEO_AUTOPILOT,34
https://city2city.ru/ekaterinburg-izhevsk,Екатеринбург,Ижевск,17000,DIRECT_TEST,34
https://city2city.ru/penza-kamenka,Пенза,Каменка,3800,SEO_AUTOPILOT,34
https://city2city.ru/volgograd-saratov,Волгоград,Саратов,11000,DIRECT_TEST,34
https://city2city.ru/samara-rostov-na-donu,Самара,Ростов-на-Дону,37500,DIRECT_TEST,34
https://city2city.ru/astraxan-narimanov,Астрахань,Нариманов,2000,SEO_AUTOPILOT,33
https://city2city.ru/krasnodar-vladikavkaz,Краснодар,Владикавказ,18300,DIRECT_TEST,33
https://city2city.ru/novosibirsk-irkutsk,Новосибирск,Иркутск,55000,DIRECT_TEST,33
https://city2city.ru/irkutsk-sayansk,Иркутск,Саянск,8500,SEO_AUTOPILOT,33
https://city2city.ru/saratov-marks,Саратов,Маркс,3200,SEO_AUTOPILOT,33
https://city2city.ru/rostov-mineralnye-vody,Ростов-на-Дону,Минеральные Воды,14400,DIRECT_TEST,33
https://city2city.ru/svo-taxi-boguchar-rossosh,Богучар,Россошь,3800,SEO_AUTOPILOT,33
https://city2city.ru/nizhniy_novgorod-vladimir,Нижний Новгород,Владимир,7000,SEO_AUTOPILOT,33
https://city2city.ru/velikiy-novgorod-pskov,Великий Новгород,Псков,6400,SEO_AUTOPILOT,33
https://city2city.ru/nizhniy_novgorod-cheboksary,Нижний Новгород,Чебоксары,8100,SEO_AUTOPILOT,33
https://city2city.ru/rostov-morozovsk,Ростов-на-Дону,Морозовск,7500,SEO_AUTOPILOT,33
https://city2city.ru/kostroma-volgorechensk,Кострома,Волгореченск,3000,SEO_AUTOPILOT,33
https://city2city.ru/tambov-penza,Тамбов,Пенза,8500,SEO_AUTOPILOT,33
https://city2city.ru/ekaterinburg-nizhnyaya-tura,Екатеринбург,Нижняя Тура,7000,SEO_AUTOPILOT,33
https://city2city.ru/vladimir-nizhnij-novgorod,Владимир,Нижний Новгород,7000,SEO_AUTOPILOT,33
https://city2city.ru/moskva-uglich,Москва,Углич,7000,SEO_AUTOPILOT,33
https://city2city.ru/penza-tambov,Пенза,Тамбов,8700,SEO_AUTOPILOT,33
https://city2city.ru/saratov-atkarsk,Саратов,Аткарск,3000,SEO_AUTOPILOT,32
https://city2city.ru/kostroma-plyos,Кострома,Плёс,3400,SEO_AUTOPILOT,32
https://city2city.ru/kazan-neftekamsk,Казань,Нефтекамск,12400,DIRECT_TEST,32
https://city2city.ru/barnaul-zarinsk,Барнаул,Заринск,3500,SEO_AUTOPILOT,32
https://city2city.ru/voronezh-kalach,Воронеж,Калач,7000,SEO_AUTOPILOT,32
https://city2city.ru/krasnoyarsk-minusinsk,Красноярск,Минусинск,13000,DIRECT_TEST,32
https://city2city.ru/tula-donskoj,Тула,Донской,2000,SEO_AUTOPILOT,32
https://city2city.ru/saransk-kovylkino,Саранск,Ковылкино,3500,SEO_AUTOPILOT,32
https://city2city.ru/samara-bugulma,Самара,Бугульма,7800,SEO_AUTOPILOT,32
https://city2city.ru/kostroma-galich,Кострома,Галич,4500,SEO_AUTOPILOT,32
https://city2city.ru/astraxan-rostov-na-donu,Астрахань,Ростов-на-Дону,23100,DIRECT_TEST,32
https://city2city.ru/nizhniy_novgorod-sarov,Нижний Новгород,Саров,6300,SEO_AUTOPILOT,32
https://city2city.ru/tyumen-zavodoukovsk,Тюмень,Заводоуковск,3600,SEO_AUTOPILOT,32
https://city2city.ru/smolensk-vyazma,Смоленск,Вязьма,5000,SEO_AUTOPILOT,32
https://city2city.ru/krasnoyarsk-nazarovo,Красноярск,Назарово,6200,SEO_AUTOPILOT,32
https://city2city.ru/kazan-buguruslan,Казань,Бугуруслан,11700,DIRECT_TEST,32
https://city2city.ru/kemerovo-beryozovskiy,Кемерово,Берёзовский,55800,DIRECT_TEST,31
https://city2city.ru/tyumen-moskva,Тюмень,Москва,60300,DIRECT_TEST,31
https://city2city.ru/xanty-mansijsk-uraj,Ханты-Мансийск,Урай,12900,DIRECT_TEST,31
https://city2city.ru/orenburg-naberezhnye-chelny,Оренбург,Набережные Челны,16600,DIRECT_TEST,31
https://city2city.ru/velikiy-novgorod-valday,Великий Новгород,Валдай,5000,SEO_AUTOPILOT,31
https://city2city.ru/tula-suvorov,Тула,Суворов,3000,SEO_AUTOPILOT,31
https://city2city.ru/stavropol-elista,Ставрополь,Элиста,8000,SEO_AUTOPILOT,31
https://city2city.ru/olekminsk-jakutsk,Олекминск,Якутск,28800,DIRECT_TEST,31
https://city2city.ru/novosibirsk-kolpashevo,Новосибирск,Колпашево,15000,DIRECT_TEST,31
https://city2city.ru/astraxan-stavropol,Астрахань,Ставрополь,17400,DIRECT_TEST,31
https://city2city.ru/svo-taxi-donetsk-gorlovka,Донецк,Горловка,3200,SEO_AUTOPILOT,31
https://city2city.ru/moskva-syktyvkar,Москва,Сыктывкар,40200,DIRECT_TEST,31
https://city2city.ru/ivanovo-nizhnij-novgorod,Иваново,Нижний Новгород,7500,SEO_AUTOPILOT,31
https://city2city.ru/kirov-kaluga,Киров,Калуга,35000,DIRECT_TEST,31
https://city2city.ru/moskva-tyumen,Москва,Тюмень,59800,DIRECT_TEST,31
https://city2city.ru/krasnoyarsk-irkutsk,Красноярск,Иркутск,31800,DIRECT_TEST,31
https://city2city.ru/saratov-kazan,Саратов,Казань,20400,DIRECT_TEST,31
https://city2city.ru/ekaterinburg-chebarkul,Екатеринбург,Чебаркуль,7800,SEO_AUTOPILOT,31
https://city2city.ru/ufa-aznakaevo,Уфа,Азнакаево,7400,SEO_AUTOPILOT,31
https://city2city.ru/omsk-kalachinsk,Омск,Калачинск,3800,SEO_AUTOPILOT,31
https://city2city.ru/syktyvkar-moskva,Сыктывкар,Москва,40400,DIRECT_TEST,31
https://city2city.ru/kaluga-kozelsk,Калуга,Козельск,3200,SEO_AUTOPILOT,30
https://city2city.ru/voronezh-pavlovsk,Воронеж,Павловск,5000,SEO_AUTOPILOT,30
https://city2city.ru/samara-neftegorsk,Самара,Нефтегорск,3000,SEO_AUTOPILOT,30
https://city2city.ru/kostroma-buj,Кострома,Буй,3800,SEO_AUTOPILOT,30
https://city2city.ru/bryansk-kursk,Брянск,Курск,8500,SEO_AUTOPILOT,30
https://city2city.ru/krasnodar-groznyj,Краснодар,Грозный,20800,DIRECT_TEST,30
https://city2city.ru/krasnodar-maxachkala,Краснодар,Махачкала,26000,DIRECT_TEST,30
https://city2city.ru/belgorod-samara,Белгород,Самара,35500,DIRECT_TEST,30
https://city2city.ru/saransk-moskva,Саранск,Москва,19000,DIRECT_TEST,30
https://city2city.ru/ivanovo-komsomolsk,Иваново,Комсомольск,3000,SEO_AUTOPILOT,30
https://city2city.ru/bryansk-lyudinovo,Брянск,Людиново,3600,SEO_AUTOPILOT,30
https://city2city.ru/tver-lixoslavl,Тверь,Лихославль,2000,SEO_AUTOPILOT,30
https://city2city.ru/belgorod-novyj_oskol,Белгород,Новый Оскол,3500,SEO_AUTOPILOT,30
https://city2city.ru/ulyanovsk-penza,Ульяновск,Пенза,9500,SEO_AUTOPILOT,30
https://city2city.ru/chelyabinsk-kusa,Челябинск,Куса,5500,SEO_AUTOPILOT,30
https://city2city.ru/irkutsk-chita,Иркутск,Чита,32800,DIRECT_TEST,30
https://city2city.ru/penza-ulyanovsk,Пенза,Ульяновск,9600,SEO_AUTOPILOT,30
https://city2city.ru/ufa-novotroiczk,Уфа,Новотроицк,18000,DIRECT_TEST,30
https://city2city.ru/moskva-saransk,Москва,Саранск,18900,DIRECT_TEST,30
https://city2city.ru/oryol-bryansk,Орёл,Брянск,4900,SEO_AUTOPILOT,30
https://city2city.ru/belgorod-lipeck,Белгород,Липецк,11500,DIRECT_TEST,29
https://city2city.ru/svo-taxi-saratov-donetsk,Саратов,Донецк,23000,DIRECT_TEST,29
https://city2city.ru/lipeczk-dankov,Липецк,Данков,2500,SEO_AUTOPILOT,29
https://city2city.ru/samara-mirnyj,Самара,Мирный,168000,DIRECT_TEST,29
https://city2city.ru/voronezh-novovoronezh,Воронеж,Нововоронеж,2000,SEO_AUTOPILOT,29
https://city2city.ru/kursk-oryol,Курск,Орёл,5300,SEO_AUTOPILOT,29
https://city2city.ru/ekaterinburg-zlatoust,Екатеринбург,Златоуст,8100,SEO_AUTOPILOT,29
https://city2city.ru/ufa-mezhgore,Уфа,Межгорье,7000,SEO_AUTOPILOT,29
https://city2city.ru/lipeczk-usman,Липецк,Усмань,2000,SEO_AUTOPILOT,29
https://city2city.ru/samara-perm,Самара,Пермь,26100,DIRECT_TEST,29
https://city2city.ru/perm-vereshhagino,Пермь,Верещагино,4000,SEO_AUTOPILOT,29
https://city2city.ru/saratov-doneczk-rostovskaya-oblast,Саратов,Донецк,23000,DIRECT_TEST,29
https://city2city.ru/belgorod-korocha,Белгород,Короча,3000,SEO_AUTOPILOT,28
https://city2city.ru/perm-kudymkar,Пермь,Кудымкар,6000,SEO_AUTOPILOT,28
https://city2city.ru/kazan-volgograd,Казань,Волгоград,30900,DIRECT_TEST,28
https://city2city.ru/tyumen-sibaj,Тюмень,Сибай,23700,DIRECT_TEST,28
https://city2city.ru/sankt-peterburg-sortavala,Санкт-Петербург,Сортавала,8200,SEO_AUTOPILOT,28
https://city2city.ru/voronezh-gubkin,Воронеж,Губкин,4000,SEO_AUTOPILOT,28
https://city2city.ru/perm-oxansk,Пермь,Оханск,3200,SEO_AUTOPILOT,28
https://city2city.ru/ekaterinburg-shadrinsk,международный аэропорт Кольцово Екатеринбург,Шадринск,6900,SEO_MONITOR,28
https://city2city.ru/orenburg-sibaj,Оренбург,Сибай,10000,DIRECT_TEST,28
https://city2city.ru/nizhnij-novgorod-ardatov-mordoviya,Нижний Новгород,Ардатов,8000,SEO_AUTOPILOT,27
https://city2city.ru/ivanovo-yuzha,Иваново,Южа,3000,SEO_AUTOPILOT,27
https://city2city.ru/kaluga-lyudinovo,Калуга,Людиново,5800,SEO_AUTOPILOT,27
https://city2city.ru/tula-kimovsk,Тула,Кимовск,2000,SEO_AUTOPILOT,27
https://city2city.ru/vladivostok-arsenev,Владивосток,Арсеньев,10000,DIRECT_TEST,27
https://city2city.ru/ekaterinburg-ulyanovsk,Екатеринбург,Ульяновск,30200,DIRECT_TEST,27
https://city2city.ru/saratov-kamyshin,Саратов,Камышин,6300,SEO_AUTOPILOT,27
https://city2city.ru/vladivostok-partizansk,Владивосток,Партизанск,5800,SEO_AUTOPILOT,27
https://city2city.ru/stavropol-novoaleksandrovsk,Ставрополь,Новоалександровск,3600,SEO_AUTOPILOT,27
https://city2city.ru/belgorod-kazan,Белгород,Казань,38600,DIRECT_TEST,27
https://city2city.ru/kazan-orsk,Казань,Орск,29700,DIRECT_TEST,27
https://city2city.ru/novosibirsk-belovo,Новосибирск,Белово,8000,SEO_AUTOPILOT,27
https://city2city.ru/vologda-harovsk,Вологда,Харовск,3500,SEO_AUTOPILOT,27
https://city2city.ru/tambov-uvarovo,Тамбов,Уварово,4300,SEO_AUTOPILOT,27
https://city2city.ru/kazan-belgorod,Казань,Белгород,40400,DIRECT_TEST,27
https://city2city.ru/smolensk-safonovo,Смоленск,Сафоново,3600,SEO_AUTOPILOT,27
https://city2city.ru/samara-tujmazy,Самара,Туймазы,9000,SEO_AUTOPILOT,27
https://city2city.ru/irkutsk-bodajbo,Иркутск,Бодайбо,43800,DIRECT_TEST,27
https://city2city.ru/voronezh-ostrogozhsk,Воронеж,Острогожск,3800,SEO_AUTOPILOT,26
https://city2city.ru/ulyanovsk-cheboksary,Ульяновск,Чебоксары,7000,SEO_AUTOPILOT,26
https://city2city.ru/saratov-balashov,Саратов,Балашов,6400,SEO_AUTOPILOT,26
https://city2city.ru/ekaterinburg-aramil,Екатеринбург,Арамиль,2000,SEO_AUTOPILOT,26
https://city2city.ru/melitopol-rostov-na-don,Мелитополь,Ростов-на-Дону,11000,DIRECT_TEST,26
https://city2city.ru/cheboksary-penza,Чебоксары,Пенза,14000,DIRECT_TEST,26
https://city2city.ru/krasnoyarsk-kemerovo,Красноярск,Кемерово,15900,DIRECT_TEST,26
https://city2city.ru/ufa-ulyanovsk,Уфа,Ульяновск,17700,DIRECT_TEST,26
https://city2city.ru/nizhniy_novgorod-saransk,Нижний Новгород,Саранск,8500,SEO_AUTOPILOT,26
https://city2city.ru/tomsk-strezhevoy,Томск,Стрежевой,72600,DIRECT_TEST,26
https://city2city.ru/ulyanovsk-ufa,Ульяновск,Уфа,17600,DIRECT_TEST,26
https://city2city.ru/tula-belyov,Тула,Белёв,4000,SEO_AUTOPILOT,26
https://city2city.ru/ekaterinburg-krasnoturinsk,Екатеринбург,Краснотурьинск,11600,DIRECT_TEST,26
https://city2city.ru/krasnoyarsk-uzhur,Красноярск,Ужур,8700,SEO_AUTOPILOT,26
https://city2city.ru/rostov-sankt-peterburg,Ростов-на-Дону,Санкт-Петербург,54000,DIRECT_TEST,26
https://city2city.ru/smolensk-elnya,Смоленск,Ельня,3800,SEO_AUTOPILOT,26
https://city2city.ru/sankt-peterburg-rostov-na-don,Санкт-Петербург,Ростов-на-Дону,53700,DIRECT_TEST,26
https://city2city.ru/tula-plavsk,Тула,Плавск,2000,SEO_AUTOPILOT,26
https://city2city.ru/saratov-petrovsk,Саратов,Петровск,4000,SEO_AUTOPILOT,26
https://city2city.ru/krasnodar-sankt-peterburg,Ростов-на-Дону,Санкт-Петербург,61800,DIRECT_TEST,26
https://city2city.ru/kazan-arsk,Казань,Арск,3200,SEO_AUTOPILOT,26
https://city2city.ru/svo-taxi-rostov-na-donu-melitopol,Ростов-на-Дону,Мелитополь,11000,DIRECT_TEST,26
https://city2city.ru/joshkar-ola-volzhsk,Йошкар-Ола,Волжск,3000,SEO_AUTOPILOT,26
https://city2city.ru/saransk-nizhnij-novgorod,Саранск,Нижний Новгород,8500,SEO_AUTOPILOT,26
https://city2city.ru/kazan-malmyzh,Казань,Малмыж,5000,SEO_AUTOPILOT,25
https://city2city.ru/kaluga-tarusa,Калуга,Таруса,2000,SEO_AUTOPILOT,25
https://city2city.ru/irkutsk-ust-ilimsk,Иркутск,Усть-Илимск,27000,DIRECT_TEST,25
https://city2city.ru/tula-lipki,Тула,Липки,2000,SEO_AUTOPILOT,25
https://city2city.ru/kirov-ufa,Киров,Уфа,22500,DIRECT_TEST,25
https://city2city.ru/ekaterinburg-krasnoufimsk,Екатеринбург,Красноуфимск,6000,SEO_AUTOPILOT,25
https://city2city.ru/ufa-kirov,Уфа,Киров,22500,DIRECT_TEST,25
https://city2city.ru/handyga-jakutsk,Хандыга,Якутск,12600,DIRECT_TEST,25
https://city2city.ru/kazan-zainsk,Казань,Заинск,7200,SEO_AUTOPILOT,25
https://city2city.ru/krasnodar-ryazan,Краснодар,Рязань,36500,DIRECT_TEST,25
https://city2city.ru/ekaterinburg-serov,Екатеринбург,Серов,10500,DIRECT_TEST,25
https://city2city.ru/smolensk-roslavl,Смоленск,Рославль,4000,SEO_AUTOPILOT,25
https://city2city.ru/voronezh-nizhnij-novgorod,Воронеж,Нижний Новгород,22200,DIRECT_TEST,25
https://city2city.ru/nizhnij-novgorod-voronezh,Нижний Новгород,Воронеж,22200,DIRECT_TEST,25
https://city2city.ru/samara-pugachyov,Самара,Пугачёв,5900,SEO_AUTOPILOT,25
https://city2city.ru/orenburg-magnitogorsk,Оренбург,Магнитогорск,13400,DIRECT_TEST,25
https://city2city.ru/lugansk-saratov,Луганск,Саратов,24900,DIRECT_TEST,25
https://city2city.ru/volgograd-frolovo,Волгоград,Фролово,4500,SEO_AUTOPILOT,24
https://city2city.ru/kemerovo-barnaul,Кемерово,Барнаул,12000,DIRECT_TEST,24
https://city2city.ru/ufa-surgut,Уфа,Сургут,48600,DIRECT_TEST,24
https://city2city.ru/murmansk-kovdor,Мурманск,Ковдор,8800,SEO_AUTOPILOT,24
https://city2city.ru/ryazan-luxoviczy,Рязань,Луховицы,3000,SEO_AUTOPILOT,24
https://city2city.ru/stavropol-svetlograd,Ставрополь,Светлоград,3800,SEO_AUTOPILOT,24
https://city2city.ru/ekaterinburg-oktyabrskij-5,Екатеринбург,Октябрьский,18500,DIRECT_TEST,24
https://city2city.ru/blagoveshhensk-nerjungri,Благовещенск,Нерюнгри,29400,DIRECT_TEST,24
https://city2city.ru/oryol-smolensk,Орёл,Смоленск,11500,DIRECT_TEST,24
https://city2city.ru/vladimir-vyazniki,Владимир,Вязники,4300,SEO_AUTOPILOT,24
https://city2city.ru/svo-taxi-alchevsk-lugansk,Алчевск,Луганск,2000,SEO_AUTOPILOT,24
https://city2city.ru/saransk-cheboksary,Саранск,Чебоксары,9800,SEO_AUTOPILOT,24
https://city2city.ru/stavropol-astraxan,Ставрополь,Астрахань,17400,DIRECT_TEST,24
https://city2city.ru/smolensk-oryol,Смоленск,Орёл,11400,DIRECT_TEST,24
https://city2city.ru/irkutsk-tulun,Иркутск,Тулун,12000,DIRECT_TEST,24
https://city2city.ru/svo-taxi-lugansk-alchevsk,Луганск,Алчевск,2000,SEO_AUTOPILOT,24
https://city2city.ru/joshkar-ola-kirov,Йошкар-Ола,Киров,9000,SEO_AUTOPILOT,24
https://city2city.ru/novosibirsk-toguchin,Новосибирск,Тогучин,4000,SEO_AUTOPILOT,23
https://city2city.ru/lugansk-voronezh,Луганск,Воронеж,15900,DIRECT_TEST,23
https://city2city.ru/ivanovo-kovrov,Иваново,Ковров,4300,SEO_AUTOPILOT,23
https://city2city.ru/novosibirsk-cherepanovo,Новосибирск,Черепаново,3500,SEO_AUTOPILOT,23
https://city2city.ru/bryansk-trubchevsk,Брянск,Трубчевск,3000,SEO_AUTOPILOT,23
https://city2city.ru/tomsk-omsk,Томск,Омск,26800,DIRECT_TEST,23
https://city2city.ru/yaroslavl-krasnyj-xolm,Ярославль,Красный Холм,6800,SEO_AUTOPILOT,23
https://city2city.ru/ivanovo-privolzhsk,Иваново,Приволжск,2000,SEO_AUTOPILOT,23
https://city2city.ru/ulyanovsk-nizhnij-novgorod,Ульяновск,Нижний Новгород,13000,DIRECT_TEST,23
https://city2city.ru/valuyki-voronezh,Валуйки,Воронеж,7000,SEO_AUTOPILOT,23
https://city2city.ru/perm-chusovoj,Пермь,Чусовой,4000,SEO_AUTOPILOT,23
https://city2city.ru/kirov-uxta,Киров,Ухта,22000,DIRECT_TEST,23
https://city2city.ru/samara-belgorod,Самара,Белгород,36000,DIRECT_TEST,23
https://city2city.ru/penza-cheboksary,Пенза,Чебоксары,14100,DIRECT_TEST,23
https://city2city.ru/petrozavodsk-medvezhegorsk,Петрозаводск,Медвежьегорск,5300,SEO_AUTOPILOT,23
https://city2city.ru/omsk-tomsk,Омск,Томск,26800,DIRECT_TEST,23
https://city2city.ru/moskva-murmansk,Москва,Мурманск,57400,DIRECT_TEST,23
https://city2city.ru/barnaul-tomsk,Барнаул,Томск,14700,DIRECT_TEST,23
https://city2city.ru/astraxan-kamyzyak,Астрахань,Камызяк,3000,SEO_AUTOPILOT,23
https://city2city.ru/habarovsk-jakutsk,Хабаровск,Якутск,69900,DIRECT_TEST,22
https://city2city.ru/ivanovo-rodniki,Иваново,Родники,3000,SEO_AUTOPILOT,22
https://city2city.ru/vologda-vytegra,Вологда,Вытегра,9500,SEO_AUTOPILOT,22
https://city2city.ru/kaluga-meshhovsk,Калуга,Мещовск,2500,SEO_AUTOPILOT,22
https://city2city.ru/volgograd-kazan,Волгоград,Казань,31500,DIRECT_TEST,22
https://city2city.ru/krasnodar-saratov,Краснодар,Саратов,32700,DIRECT_TEST,22
https://city2city.ru/tula-voronezh,Тула,Воронеж,10400,DIRECT_TEST,22
https://city2city.ru/novosibirsk-kyzyl,Новосибирск,Кызыл,38700,DIRECT_TEST,22
https://city2city.ru/krasnodar-nalchik,Краснодар,Нальчик,15000,DIRECT_TEST,22
https://city2city.ru/perm-nytva,Пермь,Нытва,3200,SEO_AUTOPILOT,22
https://city2city.ru/murmansk-kola,Мурманск,Кола,2000,SEO_AUTOPILOT,22
https://city2city.ru/kazan-salavat,Казань,Салават,19800,DIRECT_TEST,22
https://city2city.ru/saratov-ershov,Саратов,Ершов,5900,SEO_AUTOPILOT,22
https://city2city.ru/ekaterinburg-snezhinsk,Екатеринбург,Снежинск,3000,SEO_AUTOPILOT,22
https://city2city.ru/kyzyl-novosibirsk,Кызыл,Новосибирск,38600,DIRECT_TEST,22
https://city2city.ru/ufa-nizhnij-novgorod,Уфа,Нижний Новгород,28200,DIRECT_TEST,22
https://city2city.ru/voronezh-tula,Воронеж,Тула,10500,DIRECT_TEST,22
https://city2city.ru/bryansk-karachev,Брянск,Карачев,3000,SEO_AUTOPILOT,22
https://city2city.ru/novosibirsk-abakan,Новосибирск,Абакан,29500,DIRECT_TEST,22
https://city2city.ru/kazan-kukmor,Казань,Кукмор,5100,SEO_AUTOPILOT,22
https://city2city.ru/lipeczk-zadonsk,Липецк,Задонск,2000,SEO_AUTOPILOT,22
https://city2city.ru/perm-ochyor,Пермь,Очёр,3500,SEO_AUTOPILOT,22
https://city2city.ru/xanty-mansijsk-pyt-yax,Ханты-Мансийск,Пыть-Ях,7800,SEO_AUTOPILOT,22
https://city2city.ru/vladimir-kameshkovo,Владимир,Камешково,2000,SEO_AUTOPILOT,22
https://city2city.ru/orenburg-tolyatti,Оренбург,Тольятти,15200,DIRECT_TEST,21
https://city2city.ru/kazan-mamadysh,Казань,Мамадыш,5600,SEO_AUTOPILOT,21
https://city2city.ru/chelyabinsk-karabash,Челябинск,Карабаш,3500,SEO_AUTOPILOT,21
https://city2city.ru/kursk-sankt-peterburg,Курск,Санкт-Петербург,36800,DIRECT_TEST,21
https://city2city.ru/krasnodar-taganrog,Краснодар,Таганрог,11000,DIRECT_TEST,21
https://city2city.ru/voronezh-samara,Воронеж,Самара,28000,DIRECT_TEST,21
https://city2city.ru/bryansk-novozybkov,Брянск,Новозыбков,6000,SEO_AUTOPILOT,21
https://city2city.ru/saratov-krasnoarmejsk,Саратов,Красноармейск,3600,SEO_AUTOPILOT,21
https://city2city.ru/chelyabinsk-sankt-peterburg,Челябинск,Санкт-Петербург,73200,DIRECT_TEST,21
https://city2city.ru/samara-volzhskij,Самара,Волжский,24000,DIRECT_TEST,21
https://city2city.ru/rostov-proletarsk,Ростов-на-Дону,Пролетарск,6600,SEO_AUTOPILOT,21
https://city2city.ru/kostroma-neya,Кострома,Нея,7000,SEO_AUTOPILOT,21
https://city2city.ru/kazan-novocheboksarsk,Казань,Новочебоксарск,4500,SEO_AUTOPILOT,21
https://city2city.ru/kaluga-smolensk,Калуга,Смоленск,10500,DIRECT_TEST,21
https://city2city.ru/rostov-astrahan,аэропорт Платов,Астрахань,23100,DIRECT_TEST,21
https://city2city.ru/stavropol-anapa,Ставрополь,Анапа,14200,DIRECT_TEST,21
https://city2city.ru/perm-votkinsk,Пермь,Воткинск,7000,SEO_AUTOPILOT,21
https://city2city.ru/voronezh-penza,Воронеж,Пенза,15500,DIRECT_TEST,21
