url;gorod1;gorod2;distance;price;freq;segment;source
https://city2city.ru/kazan-neftekamsk.html;Казань;Нефтекамск;415;12400;32;DIRECT_TEST;old
https://city2city.ru/krasnoyarsk-minusinsk.html;Красноярск;Минусинск;430;13000;32;DIRECT_TEST;old
https://city2city.ru/astraxan-rostov-na-donu.html;Астрахань;Ростов-на-Дону;770;23100;32;DIRECT_TEST;old
https://city2city.ru/kazan-buguruslan.html;Казань;Бугуруслан;390;11700;32;DIRECT_TEST;old
https://city2city.ru/kemerovo-beryozovskiy.html;Кемерово;Берёзовский;1860;55800;31;DIRECT_TEST;old
https://city2city.ru/tyumen-moskva.html;Тюмень;Москва;2010;60300;31;DIRECT_TEST;old
https://city2city.ru/xanty-mansijsk-uraj.html;Ханты-Мансийск;Урай;430;12900;31;DIRECT_TEST;old
https://city2city.ru/orenburg-naberezhnye-chelny.html;Оренбург;Набережные Челны;555;16600;31;DIRECT_TEST;old
https://city2city.ru/olekminsk-jakutsk.html;Олекминск;Якутск;960;28800;31;DIRECT_TEST;old
https://city2city.ru/novosibirsk-kolpashevo.html;Новосибирск;Колпашево;500;15000;31;DIRECT_TEST;old
https://city2city.ru/astraxan-stavropol.html;Астрахань;Ставрополь;580;17400;31;DIRECT_TEST;old
https://city2city.ru/moskva-syktyvkar.html;Москва;Сыктывкар;1340;40200;31;DIRECT_TEST;old
https://city2city.ru/kirov-kaluga.html;Киров;Калуга;1170;35000;31;DIRECT_TEST;old
https://city2city.ru/moskva-tyumen.html;Москва;Тюмень;1995;59800;31;DIRECT_TEST;old
https://city2city.ru/krasnoyarsk-irkutsk.html;Красноярск;Иркутск;1060;31800;31;DIRECT_TEST;old
https://city2city.ru/saratov-kazan.html;Саратов;Казань;680;20400;31;DIRECT_TEST;old
https://city2city.ru/syktyvkar-moskva.html;Сыктывкар;Москва;1345;40400;31;DIRECT_TEST;old
https://city2city.ru/kaluga-kirov.html;Калуга;Киров;1200;36000;31;NEW_P1;new
https://city2city.ru/moskva-pavlovskaya.html;Москва;станица Павловская;1250;37500;31;NEW_P1;new
https://city2city.ru/samara-pervomajsk.html;Самара;Первомайск;2100;63000;31;NEW_P1;new
https://city2city.ru/krasnodar-groznyj.html;Краснодар;Грозный;695;20800;30;DIRECT_TEST;old
https://city2city.ru/krasnodar-maxachkala.html;Краснодар;Махачкала;860;26000;30;DIRECT_TEST;old
https://city2city.ru/belgorod-samara.html;Белгород;Самара;1190;35500;30;DIRECT_TEST;old
https://city2city.ru/saransk-moskva.html;Саранск;Москва;635;19000;30;DIRECT_TEST;old
https://city2city.ru/irkutsk-chita.html;Иркутск;Чита;1095;32800;30;DIRECT_TEST;old
https://city2city.ru/ufa-novotroiczk.html;Уфа;Новотроицк;600;18000;30;DIRECT_TEST;old
https://city2city.ru/moskva-saransk.html;Москва;Саранск;630;18900;30;DIRECT_TEST;old
https://city2city.ru/belgorod-lipeck.html;Белгород;Липецк;385;11500;29;DIRECT_TEST;old
https://city2city.ru/svo-taxi-saratov-donetsk.html;Саратов;Донецк;760;23000;29;DIRECT_TEST;old
https://city2city.ru/samara-perm.html;Самара;Пермь;870;26100;29;DIRECT_TEST;old
https://city2city.ru/saratov-doneczk-rostovskaya-oblast.html;Саратов;Донецк;760;23000;29;DIRECT_TEST;old
https://city2city.ru/kazan-volgograd.html;Казань;Волгоград;1030;30900;28;DIRECT_TEST;old
https://city2city.ru/tyumen-sibaj.html;Тюмень;Сибай;790;23700;28;DIRECT_TEST;old
https://city2city.ru/orenburg-sibaj.html;Оренбург;Сибай;335;10000;28;DIRECT_TEST;old
https://city2city.ru/vladivostok-arsenev.html;Владивосток;Арсеньев;239;10000;27;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-ulyanovsk.html;Екатеринбург;Ульяновск;1005;30200;27;DIRECT_TEST;old
https://city2city.ru/belgorod-kazan.html;Белгород;Казань;1285;38600;27;DIRECT_TEST;old
https://city2city.ru/kazan-orsk.html;Казань;Орск;990;29700;27;DIRECT_TEST;old
https://city2city.ru/kazan-belgorod.html;Казань;Белгород;1345;40400;27;DIRECT_TEST;old
https://city2city.ru/irkutsk-bodajbo.html;Иркутск;Бодайбо;1460;43800;27;DIRECT_TEST;old
https://city2city.ru/melitopol-rostov-na-don.html;Мелитополь;Ростов-на-Дону;370;11000;26;DIRECT_TEST;old
https://city2city.ru/cheboksary-penza.html;Чебоксары;Пенза;470;14000;26;DIRECT_TEST;old
https://city2city.ru/krasnoyarsk-kemerovo.html;Красноярск;Кемерово;530;15900;26;DIRECT_TEST;old
https://city2city.ru/ufa-ulyanovsk.html;Уфа;Ульяновск;590;17700;26;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-ufa.html;Ульяновск;Уфа;585;17600;26;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-krasnoturinsk.html;Екатеринбург;Краснотурьинск;385;11600;26;DIRECT_TEST;old
https://city2city.ru/rostov-sankt-peterburg.html;Ростов-на-Дону;Санкт-Петербург;1800;54000;26;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-rostov-na-don.html;Санкт-Петербург;Ростов-на-Дону;1790;53700;26;DIRECT_TEST;old
https://city2city.ru/krasnodar-sankt-peterburg.html;Ростов-на-Дону;Санкт-Петербург;2060;61800;26;DIRECT_TEST;old
https://city2city.ru/svo-taxi-rostov-na-donu-melitopol.html;Ростов-на-Дону;Мелитополь;370;11000;26;DIRECT_TEST;old
https://city2city.ru/irkutsk-ust-ilimsk.html;Иркутск;Усть-Илимск;900;27000;25;DIRECT_TEST;old
https://city2city.ru/kirov-ufa.html;Киров;Уфа;750;22500;25;DIRECT_TEST;old
https://city2city.ru/ufa-kirov.html;Уфа;Киров;750;22500;25;DIRECT_TEST;old
https://city2city.ru/handyga-jakutsk.html;Хандыга;Якутск;420;12600;25;DIRECT_TEST;old
https://city2city.ru/krasnodar-ryazan.html;Краснодар;Рязань;1220;36500;25;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-serov.html;Екатеринбург;Серов;350;10500;25;DIRECT_TEST;old
https://city2city.ru/voronezh-nizhnij-novgorod.html;Воронеж;Нижний Новгород;740;22200;25;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-voronezh.html;Нижний Новгород;Воронеж;740;22200;25;DIRECT_TEST;old
https://city2city.ru/orenburg-magnitogorsk.html;Оренбург;Магнитогорск;445;13400;25;DIRECT_TEST;old
https://city2city.ru/lugansk-saratov.html;Луганск;Саратов;830;24900;25;DIRECT_TEST;old
https://city2city.ru/kemerovo-barnaul.html;Кемерово;Барнаул;395;12000;24;DIRECT_TEST;old
https://city2city.ru/ufa-surgut.html;Уфа;Сургут;1620;48600;24;DIRECT_TEST;old
https://city2city.ru/blagoveshhensk-nerjungri.html;Благовещенск;Нерюнгри;980;29400;24;DIRECT_TEST;old
https://city2city.ru/oryol-smolensk.html;Орёл;Смоленск;380;11500;24;DIRECT_TEST;old
https://city2city.ru/stavropol-astraxan.html;Ставрополь;Астрахань;580;17400;24;DIRECT_TEST;old
https://city2city.ru/smolensk-oryol.html;Смоленск;Орёл;380;11400;24;DIRECT_TEST;old
https://city2city.ru/irkutsk-tulun.html;Иркутск;Тулун;400;12000;24;DIRECT_TEST;old
https://city2city.ru/lugansk-voronezh.html;Луганск;Воронеж;530;15900;23;DIRECT_TEST;old
https://city2city.ru/tomsk-omsk.html;Томск;Омск;895;26800;23;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-nizhnij-novgorod.html;Ульяновск;Нижний Новгород;440;13000;23;DIRECT_TEST;old
https://city2city.ru/kirov-uxta.html;Киров;Ухта;730;22000;23;DIRECT_TEST;old
https://city2city.ru/samara-belgorod.html;Самара;Белгород;1195;36000;23;DIRECT_TEST;old
https://city2city.ru/penza-cheboksary.html;Пенза;Чебоксары;470;14100;23;DIRECT_TEST;old
https://city2city.ru/omsk-tomsk.html;Омск;Томск;895;26800;23;DIRECT_TEST;old
https://city2city.ru/moskva-murmansk.html;Москва;Мурманск;1915;57400;23;DIRECT_TEST;old
https://city2city.ru/barnaul-tomsk.html;Барнаул;Томск;490;14700;23;DIRECT_TEST;old
https://city2city.ru/volgograd-kazan.html;Волгоград;Казань;1050;31500;22;DIRECT_TEST;old
https://city2city.ru/krasnodar-saratov.html;Краснодар;Саратов;1090;32700;22;DIRECT_TEST;old
https://city2city.ru/tula-voronezh.html;Тула;Воронеж;345;10400;22;DIRECT_TEST;old
https://city2city.ru/novosibirsk-kyzyl.html;Новосибирск;Кызыл;1290;38700;22;DIRECT_TEST;old
https://city2city.ru/krasnodar-nalchik.html;Краснодар;Нальчик;500;15000;22;DIRECT_TEST;old
https://city2city.ru/kazan-salavat.html;Казань;Салават;660;19800;22;DIRECT_TEST;old
https://city2city.ru/kyzyl-novosibirsk.html;Кызыл;Новосибирск;1285;38600;22;DIRECT_TEST;old
https://city2city.ru/ufa-nizhnij-novgorod.html;Уфа;Нижний Новгород;940;28200;22;DIRECT_TEST;old
https://city2city.ru/voronezh-tula.html;Воронеж;Тула;345;10500;22;DIRECT_TEST;old
https://city2city.ru/novosibirsk-abakan.html;Новосибирск;Абакан;990;29500;22;DIRECT_TEST;old
https://city2city.ru/orenburg-tolyatti.html;Оренбург;Тольятти;505;15200;21;DIRECT_TEST;old
https://city2city.ru/kursk-sankt-peterburg.html;Курск;Санкт-Петербург;1225;36800;21;DIRECT_TEST;old
https://city2city.ru/krasnodar-taganrog.html;Краснодар;Таганрог;360;11000;21;DIRECT_TEST;old
https://city2city.ru/voronezh-samara.html;Воронеж;Самара;935;28000;21;DIRECT_TEST;old
https://city2city.ru/samara-volzhskij.html;Самара;Волжский;800;24000;21;DIRECT_TEST;old
https://city2city.ru/kaluga-smolensk.html;Калуга;Смоленск;350;10500;21;DIRECT_TEST;old
https://city2city.ru/rostov-astrahan.html;аэропорт Платов;Астрахань;770;23100;21;DIRECT_TEST;old
https://city2city.ru/stavropol-anapa.html;Ставрополь;Анапа;475;14200;21;DIRECT_TEST;old
https://city2city.ru/voronezh-penza.html;Воронеж;Пенза;510;15500;21;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-voronezh.html;Екатеринбург;Воронеж;1805;54200;21;DIRECT_TEST;old
https://city2city.ru/samara-voronezh.html;Самара;Воронеж;930;27900;21;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-kursk.html;Санкт-Петербург;Курск;1235;37000;21;DIRECT_TEST;old
https://city2city.ru/perm-oktyabrskij-respublika-bashkortostan.html;Пермь;Октябрьский;590;17500;21;DIRECT_TEST;old
https://city2city.ru/penza-voronezh.html;Пенза;Воронеж;510;15500;21;DIRECT_TEST;old
https://city2city.ru/kirov-volgograd.html;Киров;Волгоград;1500;45000;21;NEW_P1;new
https://city2city.ru/ekaterinburg-samara.html;Екатеринбург;Самара;905;27200;20;DIRECT_TEST;old
https://city2city.ru/nizhniy_novgorod-kirov.html;Нижний Новгород;Киров;580;17500;20;DIRECT_TEST;old
https://city2city.ru/saratov-rostov-na-donu.html;Саратов;Ростов-на-Дону;840;25000;20;DIRECT_TEST;old
https://city2city.ru/saratov-orenburg.html;Саратов;Оренбург;800;24000;20;DIRECT_TEST;old
https://city2city.ru/cheboksary-naberezhnye-chelny.html;Чебоксары;Набережные Челны;405;12000;20;DIRECT_TEST;old
https://city2city.ru/rostov-saratov.html;Ростов-на-Дону;Саратов;840;25200;20;DIRECT_TEST;old
https://city2city.ru/krasnoyarsk-novokuzneczk.html;Красноярск;Новокузнецк;740;22200;20;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-ekaterinburg.html;Ульяновск;Екатеринбург;1015;30400;20;DIRECT_TEST;old
https://city2city.ru/kirov-nizhnij-novgorod.html;Киров;Нижний Новгород;580;17500;20;DIRECT_TEST;old
https://city2city.ru/orenburg-saratov.html;Оренбург;Саратов;800;24000;20;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-kirov.html;Ульяновск;Киров;620;18600;19;DIRECT_TEST;old
https://city2city.ru/kirov-ulyanovsk.html;Киров;Ульяновск;620;18600;19;DIRECT_TEST;old
https://city2city.ru/belgorod-alekseevka.html;Белгород;Алексеевка;1260;38000;19;DIRECT_TEST;old
https://city2city.ru/saratov-ufa.html;Саратов;Уфа;885;26600;19;DIRECT_TEST;old
https://city2city.ru/samara-cheboksary.html;Самара;Чебоксары;475;14200;19;DIRECT_TEST;old
https://city2city.ru/ufa-saratov.html;Уфа;Саратов;890;26700;19;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-kirov.html;Екатеринбург;Киров;850;25500;19;DIRECT_TEST;old
https://city2city.ru/belgorod-tula.html;Белгород;Тула;485;14500;19;DIRECT_TEST;old
https://city2city.ru/cheboksary-samara.html;Чебоксары;Самара;510;15500;19;NEW_P1;new
https://city2city.ru/ufa-oktyabrsk.html;Уфа;Октябрьск;580;17500;19;NEW_P1;new
https://city2city.ru/rostov-nizhnij-novgorod.html;Ростов-на-Дону;Нижний Новгород;1280;38500;18;DIRECT_TEST;old
https://city2city.ru/ust-kut-irkutsk.html;Усть-Кут;Иркутск;970;29100;18;DIRECT_TEST;old
https://city2city.ru/samara-nizhnekamsk.html;Самара;Нижнекамск;360;10800;18;DIRECT_TEST;old
https://city2city.ru/ivanovo-kazan.html;Иваново;Казань;635;19000;18;DIRECT_TEST;old
https://city2city.ru/smolensk-kaluga.html;Смоленск;Калуга;350;10500;18;DIRECT_TEST;old
https://city2city.ru/novosibirsk-mezhdurechensk.html;Новосибирск;Междуреченск;460;14000;18;DIRECT_TEST;old
https://city2city.ru/ufa-tyumen.html;Уфа;Тюмень;840;25200;18;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-kostroma.html;Нижний Новгород;Кострома;350;10500;18;DIRECT_TEST;old
https://city2city.ru/svo-taxi-snezhnoe-moskva.html;Снежное;Москва;1110;33500;18;DIRECT_TEST;old
https://city2city.ru/samara-nizhnij-novgorod.html;Самара;Нижний Новгород;700;21000;18;DIRECT_TEST;old
https://city2city.ru/rostov-sochi.html;Ростов-на-Дону;Сочи;550;16500;18;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-sankt-peterburg.html;Нижний Новгород;Санкт-Петербург;1130;33900;18;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-rostov-na-donu.html;Нижний Новгород;Ростов-на-Дону;1290;38700;18;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-samara.html;Нижний Новгород;Самара;700;21000;18;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-rostov-velikij.html;Нижний Новгород;Ростов;1290;38500;18;DIRECT_TEST;old
https://city2city.ru/tyumen-ufa.html;Тюмень;Уфа;900;27000;18;DIRECT_TEST;old
https://city2city.ru/xabarovsk-chita.html;Хабаровск;Чита;2105;63200;18;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-nizhnij-novgorod.html;Санкт-Петербург;Нижний Новгород;1140;34200;18;DIRECT_TEST;old
https://city2city.ru/ivanovo-ryazan.html;Иваново;Рязань;350;10500;18;DIRECT_TEST;old
https://city2city.ru/krasnodar-pyatigorsk.html;Краснодар;Пятигорск;430;13000;18;NEW_P1;new
https://city2city.ru/moskva-luga.html;Москва;Луга;680;20500;18;NEW_P1;new
https://city2city.ru/saratov-nizhnij-novgorod.html;Саратов;Нижний Новгород;670;20100;17;DIRECT_TEST;old
https://city2city.ru/belgorod-vologda.html;Белгород;Вологда;1130;33900;17;DIRECT_TEST;old
https://city2city.ru/nizhniy_novgorod-saratov.html;Нижний Новгород;Саратов;640;19000;17;DIRECT_TEST;old
https://city2city.ru/samara-chelyabinsk.html;Самара;Челябинск;870;26000;17;DIRECT_TEST;old
https://city2city.ru/kazan-perm.html;Международный аэропорт Казань;Пермь;665;20000;17;DIRECT_TEST;old
https://city2city.ru/orenburg-bugulma.html;Оренбург;Бугульма;405;12200;17;DIRECT_TEST;old
https://city2city.ru/perm-kirov.html;Пермь;Киров;490;14500;17;DIRECT_TEST;old
https://city2city.ru/kirov-perm.html;Киров;Пермь;490;14500;17;DIRECT_TEST;old
https://city2city.ru/perm-kazan.html;Пермь;Казань;590;17500;17;DIRECT_TEST;old
https://city2city.ru/saratov-tolyatti.html;Саратов;Тольятти;420;12500;17;DIRECT_TEST;old
https://city2city.ru/tomsk-barnaul.html;Томск;Барнаул;490;14500;17;DIRECT_TEST;old
https://city2city.ru/samara-sochi.html;Самара;Сочи;1795;54000;17;DIRECT_TEST;old
https://city2city.ru/lipeczk-belgorod.html;Липецк;Белгород;390;11500;17;DIRECT_TEST;old
https://city2city.ru/kazan-sterlitamak.html;Казань;Стерлитамак;620;18500;17;DIRECT_TEST;old
https://city2city.ru/lipeczk-sokol.html;Липецк;Сокол;980;29500;17;DIRECT_TEST;old
https://city2city.ru/blagoveshhensk-xabarovsk.html;Благовещенск;Хабаровск;720;21600;16;DIRECT_TEST;old
https://city2city.ru/kursk-tula.html;Курск;Тула;345;10400;16;DIRECT_TEST;old
https://city2city.ru/elista-rostov-na-donu.html;Элиста;Ростов-на-Дону;450;13500;16;DIRECT_TEST;old
https://city2city.ru/tula-kursk.html;Тула;Курск;355;10500;16;DIRECT_TEST;old
https://city2city.ru/lugansk-simferopol.html;Луганск;Симферополь;710;21500;16;DIRECT_TEST;old
https://city2city.ru/voronezh-sankt-peterburg.html;Воронеж;Санкт-Петербург;1225;37000;16;DIRECT_TEST;old
https://city2city.ru/tyumen-sovetskij.html;Тюмень;Советский;1040;31000;16;DIRECT_TEST;old
https://city2city.ru/tomsk-sharypovo.html;Томск;Шарыпово;390;11500;16;DIRECT_TEST;old
https://city2city.ru/ufa-arxangelsk.html;Уфа;Архангельск;1910;57300;16;DIRECT_TEST;old
https://city2city.ru/krasnodar-belgorod.html;Краснодар;Белгород;975;29000;16;DIRECT_TEST;old
https://city2city.ru/tver-sankt-peterburg.html;Тверь;Санкт-Петербург;535;16000;16;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-tver.html;Санкт-Петербург;Тверь;540;16200;16;DIRECT_TEST;old
https://city2city.ru/xanty-mansijsk-nizhnevartovsk.html;Ханты-Мансийск;Нижневартовск;520;15600;16;DIRECT_TEST;old
https://city2city.ru/svo-taxi-krasnodar-melitopol.html;Краснодар;Мелитополь;590;17500;16;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-voronezh.html;Санкт-Петербург;Воронеж;1230;37000;16;DIRECT_TEST;old
https://city2city.ru/ivanovo-domodedovo.html;Иваново;Домодедово;350;10500;16;NEW_P1;new
https://city2city.ru/pskov-strizhi.html;Псков;деревня Стрижи;800;24000;16;NEW_P1;new
https://city2city.ru/sankt-peterburg-krasnogvardejskoe.html;Санкт-Петербург;село Красногвардейское;2100;63000;16;NEW_P1;new
https://city2city.ru/tambov-belgorod.html;Тамбов;Белгород;475;14200;15;DIRECT_TEST;old
https://city2city.ru/belgorod-nizhnij-novgorod.html;Белгород;Нижний Новгород;1080;32500;15;DIRECT_TEST;old
https://city2city.ru/bryansk-voronezh.html;Брянск;Воронеж;445;13500;15;DIRECT_TEST;old
https://city2city.ru/voronezh-domodedovo.html;Воронеж;Домодедово;480;14500;15;DIRECT_TEST;old
https://city2city.ru/lugansk-belgorod.html;Луганск;Белгород;660;20000;15;DIRECT_TEST;old
https://city2city.ru/izhevsk-orenburg.html;Ижевск;Оренбург;725;21800;15;DIRECT_TEST;old
https://city2city.ru/volgograd-stavropol.html;Волгоград;Ставрополь;555;16500;15;DIRECT_TEST;old
https://city2city.ru/kazan-sochi.html;Казань;Сочи;1980;59400;15;DIRECT_TEST;old
https://city2city.ru/orenburg-izhevsk.html;Оренбург;Ижевск;725;22000;15;DIRECT_TEST;old
https://city2city.ru/moskva-orsk.html;Москва;Орск;1770;53100;15;DIRECT_TEST;old
https://city2city.ru/belgorod-tambov.html;Белгород;Тамбов;475;14200;15;DIRECT_TEST;old
https://city2city.ru/kursk-ryazan.html;Курск;Рязань;520;15600;15;DIRECT_TEST;old
https://city2city.ru/ryazan-kursk.html;Рязань;Курск;530;15900;15;DIRECT_TEST;old
https://city2city.ru/rostov-kirov.html;Ростов-на-Дону;Киров;1800;54000;15;NEW_P1;new
https://city2city.ru/barnaul-novokuznetsk.html;Барнаул;Новокузнецк;410;12500;14;DIRECT_TEST;old
https://city2city.ru/belgorod-tver.html;Белгород;Тверь;830;24900;14;DIRECT_TEST;old
https://city2city.ru/rostov-ufa.html;Ростов-на-Дону;Уфа;1750;52500;14;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-gubaxa.html;Екатеринбург;Губаха;400;12000;14;DIRECT_TEST;old
https://city2city.ru/orenburg-perm.html;Оренбург;Пермь;920;27600;14;DIRECT_TEST;old
https://city2city.ru/krasnoyarsk-tajshet.html;Красноярск;Тайшет;400;12000;14;DIRECT_TEST;old
https://city2city.ru/ufa-rostov-na-donu.html;Уфа;Ростов-на-Дону;1770;53100;14;DIRECT_TEST;old
https://city2city.ru/rostov-tolyatti.html;Ростов-на-Дону;Тольятти;1260;38000;14;DIRECT_TEST;old
https://city2city.ru/kazan-abdulino.html;Казань;Абдулино;440;13200;14;DIRECT_TEST;old
https://city2city.ru/ufa-kuvandyk.html;Уфа;Кувандык;520;15600;14;DIRECT_TEST;old
https://city2city.ru/perm-orenburg.html;Пермь;Оренбург;920;27500;14;DIRECT_TEST;old
https://city2city.ru/kazan-vladimir.html;Казань;Владимир;620;18600;14;DIRECT_TEST;old
https://city2city.ru/ekaterinburg-orsk.html;Екатеринбург;Орск;820;24600;14;DIRECT_TEST;old
https://city2city.ru/smolensk-kursk.html;Смоленск;Курск;525;16000;14;DIRECT_TEST;old
https://city2city.ru/kazan-penza.html;Казань;Пенза;530;15900;14;DIRECT_TEST;old
https://city2city.ru/penza-perm.html;Пенза;Пермь;1205;36000;14;DIRECT_TEST;old
https://city2city.ru/samara-ekaterinburg.html;Самара;Екатеринбург;905;27200;14;DIRECT_TEST;old
https://city2city.ru/krasnodar-cherkessk.html;Краснодар;Черкесск;350;10500;14;NEW_P1;new
https://city2city.ru/moskva-petrozavodsk.html;Москва;Петрозаводск;1030;31000;14;NEW_P1;new
https://city2city.ru/sankt-peterburg-strizhi.html;Санкт-Петербург;деревня Стрижи;1600;48000;14;NEW_P1;new
https://city2city.ru/ryazan-voronezh.html;Рязань;Воронеж;390;11500;13;DIRECT_TEST;old
https://city2city.ru/rostov-voronezh.html;Ростов-на-Дону;Воронеж;580;17400;13;DIRECT_TEST;old
https://city2city.ru/sankt-peterburg-syktyvkar.html;Санкт-Петербург;Сыктывкар;1505;45000;13;DIRECT_TEST;old
https://city2city.ru/xabarovsk-blagoveshhensk.html;Хабаровск;Благовещенск;720;21600;13;DIRECT_TEST;old
https://city2city.ru/kaluga-voronezh.html;Калуга;Воронеж;435;13000;13;DIRECT_TEST;old
https://city2city.ru/joshkar-ola-nizhnij-novgorod.html;Йошкар-Ола;Нижний Новгород;350;10500;13;DIRECT_TEST;old
https://city2city.ru/ufa-gaj.html;Уфа;Гай;610;18300;13;DIRECT_TEST;old
https://city2city.ru/ulyanovsk-sankt-peterburg.html;Ульяновск;Санкт-Петербург;1520;45500;13;DIRECT_TEST;old
https://city2city.ru/chelyabinsk-bajmak.html;Челябинск;Баймак;450;13500;13;DIRECT_TEST;old
https://city2city.ru/tokmak-rostov-na-don.html;Токмак;Ростов-на-Дону;360;11000;13;DIRECT_TEST;old
https://city2city.ru/bryansk-tula.html;Брянск;Тула;330;10000;13;DIRECT_TEST;old
https://city2city.ru/volgograd-voronezh.html;Волгоград;Воронеж;580;17500;13;DIRECT_TEST;old
https://city2city.ru/tula-belgorod.html;Тула;Белгород;490;14500;13;DIRECT_TEST;old
https://city2city.ru/belgorod-volgograd.html;Белгород;Волгоград;810;24300;13;DIRECT_TEST;old
https://city2city.ru/voronezh-ryazan.html;Воронеж;Рязань;390;11500;13;DIRECT_TEST;old
https://city2city.ru/kirov-doneczk-rostovskaya-oblast.html;Киров;Донецк;1690;50500;13;DIRECT_TEST;old
https://city2city.ru/elista-essentuki.html;Элиста;Ессентуки;350;10500;13;DIRECT_TEST;old
https://city2city.ru/voronezh-volgograd.html;Воронеж;Волгоград;580;17500;13;DIRECT_TEST;old
https://city2city.ru/nizhniy_novgorod-yoshkar-ola.html;Нижний Новгород;Йошкар-Ола;350;10500;13;DIRECT_TEST;old
https://city2city.ru/kazan-chelyabinsk.html;Казань;Челябинск;945;28400;13;DIRECT_TEST;old
https://city2city.ru/stavropol-sochi.html;Ставрополь;Сочи;485;14600;13;DIRECT_TEST;old
https://city2city.ru/voronezh-rostov-na-donu.html;Воронеж;Ростов-на-Дону;570;17100;13;DIRECT_TEST;old
https://city2city.ru/svo-taxi-rostov-na-donu-tokmak.html;Ростов-на-Дону;Токмак;370;11000;13;DIRECT_TEST;old
https://city2city.ru/chelyabinsk-kazan.html;Челябинск;Казань;960;28800;13;DIRECT_TEST;old
https://city2city.ru/vladivostok-lesozavodsk.html;Владивосток;Лесозаводск;350;10500;12;DIRECT_TEST;old
https://city2city.ru/krasnoyarsk-kodinsk.html;Красноярск;Кодинск;700;21000;12;DIRECT_TEST;old
https://city2city.ru/tver-smolensk.html;Тверь;Смоленск;410;12500;12;DIRECT_TEST;old
https://city2city.ru/kazan-kumertau.html;Казань;Кумертау;720;21600;12;DIRECT_TEST;old
https://city2city.ru/barnaul-omsk.html;Барнаул;Омск;875;26000;12;DIRECT_TEST;old
https://city2city.ru/ryazan-ivanovo.html;Рязань;Иваново;350;10500;12;DIRECT_TEST;old
https://city2city.ru/yaroslavl-nizhnij-novgorod.html;Ярославль;Нижний Новгород;400;12000;12;DIRECT_TEST;old
https://city2city.ru/omsk-krasnoyarsk.html;Омск;Красноярск;1420;42500;12;DIRECT_TEST;old
https://city2city.ru/krasnodar-kursk.html;Краснодар;Курск;1060;32000;12;DIRECT_TEST;old
https://city2city.ru/chelyabinsk-penza.html;Челябинск;Пенза;1230;36900;12;DIRECT_TEST;old
https://city2city.ru/novosibirsk-kupino.html;Новосибирск;Купино;470;14000;12;DIRECT_TEST;old
https://city2city.ru/voronezh-chelyabinsk.html;Воронеж;Челябинск;1740;52200;12;DIRECT_TEST;old
https://city2city.ru/vologda-belgorod.html;Вологда;Белгород;1135;34000;12;DIRECT_TEST;old
https://city2city.ru/xabarovsk-ussurijsk.html;Хабаровск;Уссурийск;665;20000;12;DIRECT_TEST;old
https://city2city.ru/nizhniy_novgorod-yaroslavl.html;Нижний Новгород;Ярославль;400;12000;12;DIRECT_TEST;old
https://city2city.ru/saratov-belgorod.html;Саратов;Белгород;775;23200;12;DIRECT_TEST;old
https://city2city.ru/kurgan-miass.html;Курган;Миасс;390;11500;12;DIRECT_TEST;old
https://city2city.ru/perm-saratov.html;Пермь;Саратов;1280;38500;12;DIRECT_TEST;old
https://city2city.ru/chelyabinsk-voronezh.html;Челябинск;Воронеж;1740;52200;12;DIRECT_TEST;old
https://city2city.ru/tver-belgorod.html;Тверь;Белгород;835;25000;12;DIRECT_TEST;old
https://city2city.ru/belgorod-saratov.html;Белгород;Саратов;775;23200;12;DIRECT_TEST;old
https://city2city.ru/krasnoyarsk-omsk.html;Красноярск;Омск;1415;42500;12;DIRECT_TEST;old
https://city2city.ru/cheboksary-sterlitamak.html;Чебоксары;Стерлитамак;820;24500;12;DIRECT_TEST;old
https://city2city.ru/nizhnij-novgorod-belgorod.html;Нижний Новгород;Белгород;1090;32500;12;DIRECT_TEST;old
https://city2city.ru/krasnodar-samara.html;Краснодар;Самара;1500;45000;12;DIRECT_TEST;old
https://city2city.ru/kursk-simferopol.html;Курск;Симферополь;1480;44500;12;DIRECT_TEST;old
https://city2city.ru/saratov-kursk.html;Саратов;Курск;740;22000;12;DIRECT_TEST;old
