url;gorod1;gorod2;rasstoyanie
https://city2city.ru/chelyabinsk-snezhinsk.html;Челябинск;Снежинск;
https://city2city.ru/chelyabinsk-solnechnyj.html;Челябинск;посёлок Солнечный;
https://city2city.ru/chelyabinsk-sovetskij.html;Челябинск;Советский;
https://city2city.ru/chelyabinsk-sovetskoe.html;Челябинск;посёлок городского типа Советское;
https://city2city.ru/chelyabinsk-suksun.html;Челябинск;рабочий посёлок Суксун;
https://city2city.ru/chelyabinsk-svobodnyj.html;Челябинск;посёлок городского типа Свободный;
https://city2city.ru/chelyabinsk-tambov.html;Челябинск;Тамбов;
https://city2city.ru/chelyabinsk-troiczk.html;Челябинск;Троицк;
https://city2city.ru/chelyabinsk-uralskij.html;Челябинск;посёлок городского типа Уральский;
https://city2city.ru/chelyabinsk-uspenskoe.html;Челябинск;село Успенское;
https://city2city.ru/chelyabinsk-verxnij-tagil.html;Челябинск;Верхний Тагил;
https://city2city.ru/chelyabinsk-verxnij-ufalej.html;Челябинск;Верхний Уфалей;
https://city2city.ru/chelyabinsk-votkinsk.html;Челябинск;Воткинск;
https://city2city.ru/chelyabinsk-voznesene.html;Челябинск;городской посёлок Вознесенье;
https://city2city.ru/chelyabinsk-vysokij.html;Челябинск;посёлок городского типа Высокий;
https://city2city.ru/chelyabinsk-ximki.html;Челябинск;Химки;
https://city2city.ru/chelyabinsk-zhukov.html;Челябинск;Жуков;
https://city2city.ru/donetsk-bryansk.html;Донецк;Брянск;
https://city2city.ru/donetsk-penza.html;Донецк;Пенза;
https://city2city.ru/donetsk-simferopol.html;Донецк;Симферополь;
https://city2city.ru/donetsk-tula.html;Донецк;Тула;
https://city2city.ru/ekaterinburg-belinskij.html;Екатеринбург;Белинский;
https://city2city.ru/ekaterinburg-belyj.html;Екатеринбург;Белый;
https://city2city.ru/ekaterinburg-bogdanovich.html;Екатеринбург;Богданович;
https://city2city.ru/ekaterinburg-bor.html;Екатеринбург;Бор;
https://city2city.ru/ekaterinburg-chudovo.html;Екатеринбург;деревня Чудово;
https://city2city.ru/ekaterinburg-czentralnyj.html;Екатеринбург;поселок городского типа Центральный;
https://city2city.ru/ekaterinburg-dmitriev.html;Екатеринбург;Дмитриев;
https://city2city.ru/ekaterinburg-ershov.html;Екатеринбург;Ершов;
https://city2city.ru/ekaterinburg-furmanov.html;Екатеринбург;город Фурманов;
https://city2city.ru/ekaterinburg-glazov.html;Екатеринбург;Глазов;
https://city2city.ru/ekaterinburg-gornyj.html;Екатеринбург;село Горный Щит;
https://city2city.ru/ekaterinburg-gubkinskij.html;Екатеринбург;Губкинский;
https://city2city.ru/ekaterinburg-issa.html;Екатеринбург;посёлок городского типа Исса;
https://city2city.ru/ekaterinburg-ivdel.html;Екатеринбург;Ивдель;
https://city2city.ru/ekaterinburg-kamenka.html;Екатеринбург;рабочий посёлок Каменка;
https://city2city.ru/ekaterinburg-kamensk-shaxtinskij.html;Екатеринбург;Каменск-Шахтинский;
https://city2city.ru/ekaterinburg-kamenskij.html;Екатеринбург;посёлок Каменский;
https://city2city.ru/ekaterinburg-kamyshlov.html;Екатеринбург;Камышлов;
https://city2city.ru/ekaterinburg-kirillov.html;Екатеринбург;Кириллов;
https://city2city.ru/ekaterinburg-kommunisticheskij.html;Екатеринбург;посёлок городского типа Коммунистический;
https://city2city.ru/ekaterinburg-komsomolskij.html;Екатеринбург;поселок городского типа Комсомольский;
https://city2city.ru/ekaterinburg-korkino.html;Екатеринбург;Коркино;
https://city2city.ru/ekaterinburg-kovdor.html;Екатеринбург;Ковдор;
https://city2city.ru/ekaterinburg-krasnokamsk.html;Екатеринбург;Краснокамск;
https://city2city.ru/ekaterinburg-kurganinsk.html;Екатеринбург;Курганинск;
https://city2city.ru/ekaterinburg-kuznechnoe.html;Екатеринбург;городской посёлок Кузнечное;
https://city2city.ru/ekaterinburg-labinsk.html;Екатеринбург;Усть-Лабинск;
https://city2city.ru/ekaterinburg-leninskoe.html;Екатеринбург;посёлок городского типа Ленинское;
https://city2city.ru/ekaterinburg-lipeczk.html;Екатеринбург;Липецк;
https://city2city.ru/ekaterinburg-lyubim.html;Екатеринбург;Любим;
https://city2city.ru/ekaterinburg-magnitnyj.html;Екатеринбург;посёлок Магнитный;
https://city2city.ru/ekaterinburg-meleuz.html;Екатеринбург;Мелеуз;
https://city2city.ru/ekaterinburg-molochnyj.html;Екатеринбург;поселок городского типа Молочный;
https://city2city.ru/ekaterinburg-novaya-lyalya.html;Екатеринбург;Новая Ляля;
https://city2city.ru/ekaterinburg-novoilinskij.html;Екатеринбург;рабочий посёлок Новоильинский;
https://city2city.ru/ekaterinburg-oktyabrskoe.html;Екатеринбург;посёлок городского типа Октябрьское;
https://city2city.ru/ekaterinburg-ostrov.html;Екатеринбург;Остров;
https://city2city.ru/ekaterinburg-ozyornyj.html;Екатеринбург;Озёрный переулок;
https://city2city.ru/ekaterinburg-pervomajskij.html;Екатеринбург;посёлок Первомайский;
https://city2city.ru/ekaterinburg-pionerskij.html;Екатеринбург;посёлок Пионерский;
https://city2city.ru/ekaterinburg-revda.html;Екатеринбург;поселок городского типа Ревда;
