url;gorod1;gorod2;price;freq;position;segment;federal_count;regional_count
https://city2city.ru/krasnoyarsk-kemerovo.html;Красноярск;Кемерово;15900;26;2;DIRECT_TEST;1;19
https://city2city.ru/ufa-ulyanovsk.html;Уфа;Ульяновск;17700;26;3;DIRECT_TEST;1;24
https://city2city.ru/tomsk-strezhevoy.html;Томск;Стрежевой;72600;26;10;DIRECT_TEST;0;15
https://city2city.ru/ulyanovsk-ufa.html;Ульяновск;Уфа;17600;26;9;DIRECT_TEST;1;24
https://city2city.ru/ekaterinburg-krasnoturinsk.html;Екатеринбург;Краснотурьинск;11600;26;5;DIRECT_TEST;1;4
https://city2city.ru/rostov-sankt-peterburg.html;Ростов-на-Дону;Санкт-Петербург;54000;26;10;DIRECT_TEST;1;25
https://city2city.ru/sankt-peterburg-rostov-na-don.html;Санкт-Петербург;Ростов-на-Дону;53700;26;9;DIRECT_TEST;0;26
https://city2city.ru/krasnodar-sankt-peterburg.html;Ростов-на-Дону;Санкт-Петербург;61800;26;10;DIRECT_TEST;1;25
https://city2city.ru/svo-taxi-rostov-na-donu-melitopol.html;Ростов-на-Дону;Мелитополь;11000;26;;DIRECT_TEST;1;12
https://city2city.ru/irkutsk-ust-ilimsk.html;Иркутск;Усть-Илимск;27000;25;7;DIRECT_TEST;1;5
https://city2city.ru/kirov-ufa.html;Киров;Уфа;22500;25;18;DIRECT_TEST;1;23
https://city2city.ru/ufa-kirov.html;Уфа;Киров;22500;25;14;DIRECT_TEST;0;24
https://city2city.ru/handyga-jakutsk.html;Хандыга;Якутск;12600;25;6;DIRECT_TEST;0;2
https://city2city.ru/krasnodar-ryazan.html;Краснодар;Рязань;36500;25;;DIRECT_TEST;0;28
https://city2city.ru/ekaterinburg-serov.html;Екатеринбург;Серов;10500;25;;DIRECT_TEST;1;5
https://city2city.ru/voronezh-nizhnij-novgorod.html;Воронеж;Нижний Новгород;22200;25;12;DIRECT_TEST;1;22
https://city2city.ru/nizhnij-novgorod-voronezh.html;Нижний Новгород;Воронеж;22200;25;11;DIRECT_TEST;1;24
https://city2city.ru/orenburg-magnitogorsk.html;Оренбург;Магнитогорск;13400;25;13;DIRECT_TEST;2;19
https://city2city.ru/lugansk-saratov.html;Луганск;Саратов;24900;25;;DIRECT_TEST;1;15
https://city2city.ru/kemerovo-barnaul.html;Кемерово;Барнаул;12000;24;;DIRECT_TEST;0;7
https://city2city.ru/ufa-surgut.html;Уфа;Сургут;48600;24;13;DIRECT_TEST;2;20
https://city2city.ru/blagoveshhensk-nerjungri.html;Благовещенск;Нерюнгри;29400;24;2;DIRECT_TEST;1;3
https://city2city.ru/oryol-smolensk.html;Орёл;Смоленск;11500;24;24;DIRECT_TEST;1;23
https://city2city.ru/stavropol-astraxan.html;Ставрополь;Астрахань;17400;24;22;DIRECT_TEST;1;25
https://city2city.ru/smolensk-oryol.html;Смоленск;Орёл;11400;24;2;DIRECT_TEST;0;26
https://city2city.ru/irkutsk-tulun.html;Иркутск;Тулун;12000;24;2;DIRECT_TEST;1;5
https://city2city.ru/lugansk-voronezh.html;Луганск;Воронеж;15900;23;;DIRECT_TEST;1;15
https://city2city.ru/tomsk-omsk.html;Томск;Омск;26800;23;2;DIRECT_TEST;1;21
https://city2city.ru/ulyanovsk-nizhnij-novgorod.html;Ульяновск;Нижний Новгород;13000;23;;DIRECT_TEST;1;24
https://city2city.ru/kirov-uxta.html;Киров;Ухта;22000;23;;DIRECT_TEST;1;21
https://city2city.ru/samara-belgorod.html;Самара;Белгород;36000;23;;DIRECT_TEST;0;26
https://city2city.ru/penza-cheboksary.html;Пенза;Чебоксары;14100;23;2;DIRECT_TEST;0;23
https://city2city.ru/omsk-tomsk.html;Омск;Томск;26800;23;2;DIRECT_TEST;1;19
https://city2city.ru/moskva-murmansk.html;Москва;Мурманск;57400;23;8;DIRECT_TEST;1;20
https://city2city.ru/barnaul-tomsk.html;Барнаул;Томск;14700;23;10;DIRECT_TEST;0;7
https://city2city.ru/habarovsk-jakutsk.html;Хабаровск;Якутск;69900;22;6;DIRECT_TEST;1;4
https://city2city.ru/volgograd-kazan.html;Волгоград;Казань;31500;22;;DIRECT_TEST;1;26
https://city2city.ru/krasnodar-saratov.html;Краснодар;Саратов;32700;22;7;DIRECT_TEST;1;24
https://city2city.ru/tula-voronezh.html;Тула;Воронеж;10400;22;11;DIRECT_TEST;1;23
https://city2city.ru/novosibirsk-kyzyl.html;Новосибирск;Кызыл;38700;22;5;DIRECT_TEST;1;16
https://city2city.ru/krasnodar-nalchik.html;Краснодар;Нальчик;15000;22;;DIRECT_TEST;2;21
https://city2city.ru/kazan-salavat.html;Казань;Салават;19800;22;10;DIRECT_TEST;0;6
https://city2city.ru/kyzyl-novosibirsk.html;Кызыл;Новосибирск;38600;22;4;DIRECT_TEST;1;16
https://city2city.ru/ufa-nizhnij-novgorod.html;Уфа;Нижний Новгород;28200;22;6;DIRECT_TEST;0;27
https://city2city.ru/voronezh-tula.html;Воронеж;Тула;10500;22;;DIRECT_TEST;0;26
https://city2city.ru/novosibirsk-abakan.html;Новосибирск;Абакан;29500;22;;DIRECT_TEST;1;23
https://city2city.ru/orenburg-tolyatti.html;Оренбург;Тольятти;15200;21;18;DIRECT_TEST;1;22
https://city2city.ru/kursk-sankt-peterburg.html;Курск;Санкт-Петербург;36800;21;5;DIRECT_TEST;0;27
https://city2city.ru/krasnodar-taganrog.html;Краснодар;Таганрог;11000;21;;DIRECT_TEST;1;25
https://city2city.ru/voronezh-samara.html;Воронеж;Самара;28000;21;6;DIRECT_TEST;0;24
https://city2city.ru/chelyabinsk-sankt-peterburg.html;Челябинск;Санкт-Петербург;73200;21;3;DIRECT_TEST;0;9
https://city2city.ru/samara-volzhskij.html;Самара;Волжский;24000;21;;DIRECT_TEST;0;18
https://city2city.ru/kaluga-smolensk.html;Калуга;Смоленск;10500;21;;DIRECT_TEST;0;8
https://city2city.ru/rostov-astrahan.html;аэропорт Платов;Астрахань;23100;21;;DIRECT_TEST;3;16
https://city2city.ru/stavropol-anapa.html;Ставрополь;Анапа;14200;21;16;DIRECT_TEST;1;22
https://city2city.ru/voronezh-penza.html;Воронеж;Пенза;15500;21;;DIRECT_TEST;0;27
https://city2city.ru/ekaterinburg-voronezh.html;Екатеринбург;Воронеж;54200;21;4;DIRECT_TEST;0;8
https://city2city.ru/samara-voronezh.html;Самара;Воронеж;27900;21;16;DIRECT_TEST;0;23
https://city2city.ru/sankt-peterburg-kursk.html;Санкт-Петербург;Курск;37000;21;12;DIRECT_TEST;1;27
https://city2city.ru/perm-oktyabrskij-respublika-bashkortostan.html;Пермь;Октябрьский;17500;21;;DIRECT_TEST;2;18
https://city2city.ru/penza-voronezh.html;Пенза;Воронеж;15500;21;;DIRECT_TEST;1;26
https://city2city.ru/yakutsk-xabarovsk.html;Якутск;Хабаровск;70000;20;2;DIRECT_TEST;2;14
https://city2city.ru/ekaterinburg-samara.html;Екатеринбург;Самара;27200;20;;DIRECT_TEST;0;9
https://city2city.ru/nizhniy_novgorod-kirov.html;Нижний Новгород;Киров;17500;20;26;DIRECT_TEST;1;24
https://city2city.ru/saratov-rostov-na-donu.html;Саратов;Ростов-на-Дону;25000;20;;DIRECT_TEST;0;26
https://city2city.ru/saratov-orenburg.html;Саратов;Оренбург;24000;20;5;DIRECT_TEST;1;25
https://city2city.ru/cheboksary-naberezhnye-chelny.html;Чебоксары;Набережные Челны;12000;20;;DIRECT_TEST;0;8
https://city2city.ru/rostov-saratov.html;Ростов-на-Дону;Саратов;25200;20;10;DIRECT_TEST;0;27
https://city2city.ru/krasnoyarsk-novokuzneczk.html;Красноярск;Новокузнецк;22200;20;5;DIRECT_TEST;2;18
https://city2city.ru/ulyanovsk-ekaterinburg.html;Ульяновск;Екатеринбург;30400;20;11;DIRECT_TEST;1;26
https://city2city.ru/kirov-nizhnij-novgorod.html;Киров;Нижний Новгород;17500;20;;DIRECT_TEST;1;23
https://city2city.ru/orenburg-saratov.html;Оренбург;Саратов;24000;20;7;DIRECT_TEST;1;24
https://city2city.ru/krasnodar-ekaterinburg.html;Краснодар;Екатеринбург;72300;19;5;DIRECT_TEST;1;23
https://city2city.ru/ulyanovsk-kirov.html;Ульяновск;Киров;18600;19;5;DIRECT_TEST;1;25
https://city2city.ru/kirov-ulyanovsk.html;Киров;Ульяновск;18600;19;3;DIRECT_TEST;1;23
https://city2city.ru/belgorod-alekseevka.html;Белгород;Алексеевка;38000;19;;DIRECT_TEST;0;8
https://city2city.ru/saratov-ufa.html;Саратов;Уфа;26600;19;20;DIRECT_TEST;0;28
https://city2city.ru/samara-cheboksary.html;Самара;Чебоксары;14200;19;;DIRECT_TEST;1;11
https://city2city.ru/ufa-saratov.html;Уфа;Саратов;26700;19;7;DIRECT_TEST;0;27
https://city2city.ru/ekaterinburg-kirov.html;Екатеринбург;Киров;25500;19;8;DIRECT_TEST;0;9
https://city2city.ru/belgorod-tula.html;Белгород;Тула;14500;19;;DIRECT_TEST;0;9
https://city2city.ru/rostov-nizhnij-novgorod.html;Ростов-на-Дону;Нижний Новгород;38500;18;;DIRECT_TEST;0;29
https://city2city.ru/ust-kut-irkutsk.html;Усть-Кут;Иркутск;29100;18;8;DIRECT_TEST;1;16
https://city2city.ru/samara-nizhnekamsk.html;Самара;Нижнекамск;10800;18;11;DIRECT_TEST;2;20
https://city2city.ru/ivanovo-kazan.html;Иваново;Казань;19000;18;3;DIRECT_TEST;0;9
https://city2city.ru/smolensk-kaluga.html;Смоленск;Калуга;10500;18;;DIRECT_TEST;0;26
https://city2city.ru/novosibirsk-mezhdurechensk.html;Новосибирск;Междуреченск;14000;18;;DIRECT_TEST;1;18
https://city2city.ru/ufa-tyumen.html;Уфа;Тюмень;25200;18;10;DIRECT_TEST;1;21
https://city2city.ru/nizhnij-novgorod-kostroma.html;Нижний Новгород;Кострома;10500;18;;DIRECT_TEST;1;22
https://city2city.ru/svo-taxi-snezhnoe-moskva.html;Снежное;Москва;33500;18;;DIRECT_TEST;0;16
https://city2city.ru/samara-nizhnij-novgorod.html;Самара;Нижний Новгород;21000;18;;DIRECT_TEST;1;24
https://city2city.ru/rostov-sochi.html;Ростов-на-Дону;Сочи;16500;18;;DIRECT_TEST;1;24
https://city2city.ru/nizhnij-novgorod-sankt-peterburg.html;Нижний Новгород;Санкт-Петербург;33900;18;17;DIRECT_TEST;1;26
https://city2city.ru/nizhnij-novgorod-rostov-na-donu.html;Нижний Новгород;Ростов-на-Дону;38700;18;8;DIRECT_TEST;0;29
https://city2city.ru/nizhnij-novgorod-samara.html;Нижний Новгород;Самара;21000;18;;DIRECT_TEST;1;25
https://city2city.ru/nizhnij-novgorod-rostov-velikij.html;Нижний Новгород;Ростов;38500;18;4;DIRECT_TEST;1;27
https://city2city.ru/tyumen-ufa.html;Тюмень;Уфа;27000;18;14;DIRECT_TEST;1;21
https://city2city.ru/xabarovsk-chita.html;Хабаровск;Чита;63200;18;1;DIRECT_TEST;2;17
https://city2city.ru/sankt-peterburg-nizhnij-novgorod.html;Санкт-Петербург;Нижний Новгород;34200;18;12;DIRECT_TEST;1;27
https://city2city.ru/ivanovo-ryazan.html;Иваново;Рязань;10500;18;;DIRECT_TEST;0;8
https://city2city.ru/saratov-nizhnij-novgorod.html;Саратов;Нижний Новгород;20100;17;9;DIRECT_TEST;1;26
https://city2city.ru/belgorod-vologda.html;Белгород;Вологда;33900;17;3;DIRECT_TEST;0;9
https://city2city.ru/nizhniy_novgorod-saratov.html;Нижний Новгород;Саратов;19000;17;;DIRECT_TEST;0;27
https://city2city.ru/samara-chelyabinsk.html;Самара;Челябинск;26000;17;;DIRECT_TEST;0;23
https://city2city.ru/kazan-perm.html;Международный аэропорт Казань;Пермь;20000;17;;DIRECT_TEST;2;3
https://city2city.ru/orenburg-bugulma.html;Оренбург;Бугульма;12200;17;8;DIRECT_TEST;2;21
https://city2city.ru/perm-kirov.html;Пермь;Киров;14500;17;;DIRECT_TEST;1;25
https://city2city.ru/kirov-perm.html;Киров;Пермь;14500;17;;DIRECT_TEST;1;24
https://city2city.ru/perm-kazan.html;Пермь;Казань;17500;17;;DIRECT_TEST;1;25
https://city2city.ru/saratov-tolyatti.html;Саратов;Тольятти;12500;17;;DIRECT_TEST;0;23
https://city2city.ru/tomsk-barnaul.html;Томск;Барнаул;14500;17;29;DIRECT_TEST;1;19
https://city2city.ru/samara-sochi.html;Самара;Сочи;54000;17;;DIRECT_TEST;0;22
https://city2city.ru/lipeczk-belgorod.html;Липецк;Белгород;11500;17;;DIRECT_TEST;0;26
https://city2city.ru/kazan-sterlitamak.html;Казань;Стерлитамак;18500;17;;DIRECT_TEST;0;7
https://city2city.ru/lipeczk-sokol.html;Липецк;Сокол;29500;17;;DIRECT_TEST;0;19
https://city2city.ru/blagoveshhensk-xabarovsk.html;Благовещенск;Хабаровск;21600;16;10;DIRECT_TEST;1;5
https://city2city.ru/kursk-tula.html;Курск;Тула;10400;16;10;DIRECT_TEST;0;24
https://city2city.ru/elista-rostov-na-donu.html;Элиста;Ростов-на-Дону;13500;16;;DIRECT_TEST;1;7
https://city2city.ru/tula-kursk.html;Тула;Курск;10500;16;;DIRECT_TEST;0;26
https://city2city.ru/lugansk-simferopol.html;Луганск;Симферополь;21500;16;;DIRECT_TEST;1;15
https://city2city.ru/voronezh-sankt-peterburg.html;Воронеж;Санкт-Петербург;37000;16;;DIRECT_TEST;1;25
https://city2city.ru/tyumen-sovetskij.html;Тюмень;Советский;31000;16;13;DIRECT_TEST;1;20
https://city2city.ru/tomsk-sharypovo.html;Томск;Шарыпово;11500;16;;DIRECT_TEST;2;17
https://city2city.ru/ufa-arxangelsk.html;Уфа;Архангельск;57300;16;12;DIRECT_TEST;0;26
https://city2city.ru/krasnodar-belgorod.html;Краснодар;Белгород;29000;16;;DIRECT_TEST;0;28
https://city2city.ru/tver-sankt-peterburg.html;Тверь;Санкт-Петербург;16000;16;11;DIRECT_TEST;1;25
https://city2city.ru/sankt-peterburg-tver.html;Санкт-Петербург;Тверь;16200;16;4;DIRECT_TEST;0;28
https://city2city.ru/xanty-mansijsk-nizhnevartovsk.html;Ханты-Мансийск;Нижневартовск;15600;16;2;DIRECT_TEST;1;18
https://city2city.ru/svo-taxi-krasnodar-melitopol.html;Краснодар;Мелитополь;17500;16;;DIRECT_TEST;1;15
https://city2city.ru/sankt-peterburg-voronezh.html;Санкт-Петербург;Воронеж;37000;16;;DIRECT_TEST;0;28
https://city2city.ru/tambov-belgorod.html;Тамбов;Белгород;14200;15;5;DIRECT_TEST;1;24
https://city2city.ru/belgorod-nizhnij-novgorod.html;Белгород;Нижний Новгород;32500;15;;DIRECT_TEST;0;9
https://city2city.ru/bryansk-voronezh.html;Брянск;Воронеж;13500;15;;DIRECT_TEST;0;9
https://city2city.ru/voronezh-domodedovo.html;Воронеж;Домодедово;14500;15;;DIRECT_TEST;1;22
https://city2city.ru/lugansk-belgorod.html;Луганск;Белгород;20000;15;;DIRECT_TEST;1;15
https://city2city.ru/izhevsk-orenburg.html;Ижевск;Оренбург;21800;15;7;DIRECT_TEST;0;8
https://city2city.ru/volgograd-stavropol.html;Волгоград;Ставрополь;16500;15;;DIRECT_TEST;0;27
https://city2city.ru/kazan-sochi.html;Казань;Сочи;59400;15;;DIRECT_TEST;1;7
https://city2city.ru/orenburg-izhevsk.html;Оренбург;Ижевск;22000;15;26;DIRECT_TEST;1;23
https://city2city.ru/moskva-orsk.html;Москва;Орск;53100;15;11;DIRECT_TEST;0;20
https://city2city.ru/belgorod-tambov.html;Белгород;Тамбов;14200;15;5;DIRECT_TEST;0;7
https://city2city.ru/kursk-ryazan.html;Курск;Рязань;15600;15;7;DIRECT_TEST;0;25
https://city2city.ru/ryazan-kursk.html;Рязань;Курск;15900;15;11;DIRECT_TEST;1;25
https://city2city.ru/barnaul-novokuznetsk.html;Барнаул;Новокузнецк;12500;14;;DIRECT_TEST;0;8
https://city2city.ru/belgorod-tver.html;Белгород;Тверь;24900;14;5;DIRECT_TEST;0;9
https://city2city.ru/rostov-ufa.html;Ростов-на-Дону;Уфа;52500;14;21;DIRECT_TEST;1;23
https://city2city.ru/ekaterinburg-gubaxa.html;Екатеринбург;Губаха;12000;14;;DIRECT_TEST;0;7
https://city2city.ru/orenburg-perm.html;Оренбург;Пермь;27600;14;3;DIRECT_TEST;1;23
https://city2city.ru/krasnoyarsk-tajshet.html;Красноярск;Тайшет;12000;14;1;DIRECT_TEST;2;13
https://city2city.ru/ufa-rostov-na-donu.html;Уфа;Ростов-на-Дону;53100;14;15;DIRECT_TEST;1;26
https://city2city.ru/rostov-tolyatti.html;Ростов-на-Дону;Тольятти;38000;14;;DIRECT_TEST;0;25
https://city2city.ru/kazan-abdulino.html;Казань;Абдулино;13200;14;1;DIRECT_TEST;0;6
https://city2city.ru/ufa-kuvandyk.html;Уфа;Кувандык;15600;14;8;DIRECT_TEST;0;20
https://city2city.ru/perm-orenburg.html;Пермь;Оренбург;27500;14;27;DIRECT_TEST;1;24
https://city2city.ru/kazan-vladimir.html;Казань;Владимир;18600;14;;DIRECT_TEST;0;9
https://city2city.ru/ekaterinburg-orsk.html;Екатеринбург;Орск;24600;14;1;DIRECT_TEST;1;5
https://city2city.ru/smolensk-kursk.html;Смоленск;Курск;16000;14;;DIRECT_TEST;0;25
https://city2city.ru/kazan-penza.html;Казань;Пенза;15900;14;;DIRECT_TEST;1;8
https://city2city.ru/penza-perm.html;Пенза;Пермь;36000;14;29;DIRECT_TEST;1;23
https://city2city.ru/samara-ekaterinburg.html;Самара;Екатеринбург;27200;14;4;DIRECT_TEST;0;25
https://city2city.ru/ryazan-voronezh.html;Рязань;Воронеж;11500;13;;DIRECT_TEST;1;25
https://city2city.ru/rostov-voronezh.html;Ростов-на-Дону;Воронеж;17400;13;24;DIRECT_TEST;1;24
https://city2city.ru/sankt-peterburg-syktyvkar.html;Санкт-Петербург;Сыктывкар;45000;13;;DIRECT_TEST;1;26
https://city2city.ru/xabarovsk-blagoveshhensk.html;Хабаровск;Благовещенск;21600;13;2;DIRECT_TEST;1;18
https://city2city.ru/kaluga-voronezh.html;Калуга;Воронеж;13000;13;;DIRECT_TEST;0;8
https://city2city.ru/joshkar-ola-nizhnij-novgorod.html;Йошкар-Ола;Нижний Новгород;10500;13;;DIRECT_TEST;2;6
https://city2city.ru/ufa-gaj.html;Уфа;Гай;18300;13;6;DIRECT_TEST;0;19
https://city2city.ru/ulyanovsk-sankt-peterburg.html;Ульяновск;Санкт-Петербург;45500;13;;DIRECT_TEST;1;27
https://city2city.ru/chelyabinsk-bajmak.html;Челябинск;Баймак;13500;13;5;DIRECT_TEST;0;5
https://city2city.ru/ekaterinburg-sankt-peterburg.html;Екатеринбург;Санкт-Петербург;71100;13;8;DIRECT_TEST;0;9
https://city2city.ru/moskva-surgut.html;Москва;Сургут;83700;13;10;DIRECT_TEST;1;22
https://city2city.ru/tokmak-rostov-na-don.html;Токмак;Ростов-на-Дону;11000;13;;DIRECT_TEST;1;21
https://city2city.ru/bryansk-tula.html;Брянск;Тула;10000;13;;DIRECT_TEST;0;8
https://city2city.ru/krasnodar-chelyabinsk.html;Краснодар;Челябинск;71000;13;;DIRECT_TEST;1;28
https://city2city.ru/volgograd-voronezh.html;Волгоград;Воронеж;17500;13;;DIRECT_TEST;0;25
https://city2city.ru/tula-belgorod.html;Тула;Белгород;14500;13;;DIRECT_TEST;0;25
https://city2city.ru/belgorod-volgograd.html;Белгород;Волгоград;24300;13;;DIRECT_TEST;0;9
https://city2city.ru/voronezh-ryazan.html;Воронеж;Рязань;11500;13;;DIRECT_TEST;0;23
https://city2city.ru/kirov-doneczk-rostovskaya-oblast.html;Киров;Донецк;50500;13;16;DIRECT_TEST;1;21
https://city2city.ru/elista-essentuki.html;Элиста;Ессентуки;10500;13;;DIRECT_TEST;0;8
https://city2city.ru/voronezh-volgograd.html;Воронеж;Волгоград;17500;13;;DIRECT_TEST;0;24
https://city2city.ru/nizhniy_novgorod-yoshkar-ola.html;Нижний Новгород;Йошкар-Ола;10500;13;2;DIRECT_TEST;2;23
https://city2city.ru/kazan-chelyabinsk.html;Казань;Челябинск;28400;13;8;DIRECT_TEST;0;7
https://city2city.ru/stavropol-sochi.html;Ставрополь;Сочи;14600;13;14;DIRECT_TEST;1;25
https://city2city.ru/ekaterinburg-sochi.html;Екатеринбург;Сочи;81300;13;6;DIRECT_TEST;0;9
https://city2city.ru/sankt-peterburg-chelyabinsk.html;Санкт-Петербург;Челябинск;73500;13;30;DIRECT_TEST;0;27
https://city2city.ru/voronezh-rostov-na-donu.html;Воронеж;Ростов-на-Дону;17100;13;9;DIRECT_TEST;1;26
https://city2city.ru/svo-taxi-rostov-na-donu-tokmak.html;Ростов-на-Дону;Токмак;11000;13;;DIRECT_TEST;1;12
https://city2city.ru/chelyabinsk-kazan.html;Челябинск;Казань;28800;13;;DIRECT_TEST;0;7
https://city2city.ru/vladivostok-lesozavodsk.html;Владивосток;Лесозаводск;10500;12;3;DIRECT_TEST;1;17
https://city2city.ru/krasnoyarsk-kodinsk.html;Красноярск;Кодинск;21000;12;6;DIRECT_TEST;1;15
https://city2city.ru/tver-smolensk.html;Тверь;Смоленск;12500;12;;DIRECT_TEST;1;25
https://city2city.ru/kazan-kumertau.html;Казань;Кумертау;21600;12;2;DIRECT_TEST;0;5
https://city2city.ru/barnaul-omsk.html;Барнаул;Омск;26000;12;3;DIRECT_TEST;0;9
https://city2city.ru/ryazan-ivanovo.html;Рязань;Иваново;10500;12;;DIRECT_TEST;1;24
https://city2city.ru/yaroslavl-nizhnij-novgorod.html;Ярославль;Нижний Новгород;12000;12;;DIRECT_TEST;1;27
https://city2city.ru/omsk-krasnoyarsk.html;Омск;Красноярск;42500;12;;DIRECT_TEST;2;19
https://city2city.ru/krasnodar-kursk.html;Краснодар;Курск;32000;12;;DIRECT_TEST;0;26
https://city2city.ru/chelyabinsk-penza.html;Челябинск;Пенза;36900;12;7;DIRECT_TEST;0;9
https://city2city.ru/svo-taxi-kamenka-novosibirsk.html;село Каменка;Новосибирск;114000;12;;DIRECT_TEST;1;16
https://city2city.ru/novosibirsk-kupino.html;Новосибирск;Купино;14000;12;;DIRECT_TEST;1;18
https://city2city.ru/voronezh-chelyabinsk.html;Воронеж;Челябинск;52200;12;8;DIRECT_TEST;0;26
https://city2city.ru/vologda-belgorod.html;Вологда;Белгород;34000;12;17;DIRECT_TEST;0;26
https://city2city.ru/xabarovsk-ussurijsk.html;Хабаровск;Уссурийск;20000;12;1;DIRECT_TEST;3;13
https://city2city.ru/nizhniy_novgorod-yaroslavl.html;Нижний Новгород;Ярославль;12000;12;;DIRECT_TEST;1;24
https://city2city.ru/saratov-belgorod.html;Саратов;Белгород;23200;12;6;DIRECT_TEST;1;25
https://city2city.ru/kurgan-miass.html;Курган;Миасс;11500;12;;DIRECT_TEST;2;20
https://city2city.ru/sankt-peterburg-anapa.html;Санкт-Петербург;Анапа;66500;12;;DIRECT_TEST;1;26
https://city2city.ru/perm-saratov.html;Пермь;Саратов;38500;12;;DIRECT_TEST;1;26
https://city2city.ru/chelyabinsk-voronezh.html;Челябинск;Воронеж;52200;12;9;DIRECT_TEST;0;8
https://city2city.ru/tver-belgorod.html;Тверь;Белгород;25000;12;4;DIRECT_TEST;1;25
https://city2city.ru/belgorod-saratov.html;Белгород;Саратов;23200;12;;DIRECT_TEST;0;9
https://city2city.ru/krasnoyarsk-omsk.html;Красноярск;Омск;42500;12;28;DIRECT_TEST;1;19
https://city2city.ru/cheboksary-sterlitamak.html;Чебоксары;Стерлитамак;24500;12;;DIRECT_TEST;0;8
https://city2city.ru/nizhnij-novgorod-belgorod.html;Нижний Новгород;Белгород;32500;12;;DIRECT_TEST;0;23
https://city2city.ru/krasnodar-samara.html;Краснодар;Самара;45000;12;;DIRECT_TEST;0;26
https://city2city.ru/kursk-simferopol.html;Курск;Симферополь;44500;12;;DIRECT_TEST;1;26
https://city2city.ru/saratov-kursk.html;Саратов;Курск;22000;12;;DIRECT_TEST;0;27
https://city2city.ru/moskva-livny.html;Москва;Ливны;13500;12;;DIRECT_TEST;2;22
https://city2city.ru/ufa-tolyatti.html;Уфа;Тольятти;15000;12;6;DIRECT_TEST;0;25
https://city2city.ru/smolensk-tver.html;Смоленск;Тверь;12500;12;;DIRECT_TEST;1;24
https://city2city.ru/voronezh-oryol.html;Воронеж;Орёл;10200;12;16;DIRECT_TEST;0;23
https://city2city.ru/stavropol-rostov-na-donu.html;Ставрополь;Ростов-на-Дону;10200;12;12;DIRECT_TEST;2;23
https://city2city.ru/svo-taxi-kursk-krasnodar.html;Курск;Краснодар;32000;12;;DIRECT_TEST;1;26
https://city2city.ru/rostov-stavropol.html;Ростов-на-Дону;Ставрополь;10200;12;14;DIRECT_TEST;2;24
https://city2city.ru/ryazan-perm.html;Рязань;Пермь;41000;12;;DIRECT_TEST;1;27
https://city2city.ru/voronezh-bryansk.html;Воронеж;Брянск;13400;12;;DIRECT_TEST;0;25
https://city2city.ru/petrozavodsk-kem.html;Петрозаводск;Кемь;12300;11;11;DIRECT_TEST;1;18
https://city2city.ru/tver-yaroslavl.html;Тверь;Ярославль;10000;11;;DIRECT_TEST;2;25
https://city2city.ru/tyumen-perm.html;Тюмень;Пермь;20500;11;;DIRECT_TEST;1;24
https://city2city.ru/novosibirsk-kuybyshev.html;Новосибирск;Куйбышев;68000;11;;DIRECT_TEST;0;17
https://city2city.ru/voronezh-saratov.html;Воронеж;Саратов;15400;11;22;DIRECT_TEST;1;24
https://city2city.ru/voronezh-ekaterinburg.html;Воронеж;Екатеринбург;53700;11;7;DIRECT_TEST;1;23
https://city2city.ru/penza-tolyatti.html;Пенза;Тольятти;10500;11;27;DIRECT_TEST;1;16
https://city2city.ru/penza-kazan.html;Пенза;Казань;15900;11;5;DIRECT_TEST;1;24
https://city2city.ru/kursk-oktyabrskij-respublika-bashkortostan.html;Курск;Октябрьский;41500;11;3;DIRECT_TEST;1;19
https://city2city.ru/saratov-voronezh.html;Саратов;Воронеж;15400;11;5;DIRECT_TEST;1;25
https://city2city.ru/yaroslavl-sankt-peterburg.html;Ярославль;Санкт-Петербург;23500;11;;DIRECT_TEST;1;28
https://city2city.ru/xanty-mansijsk-sovetskij.html;Ханты-Мансийск;Советский;11100;11;3;DIRECT_TEST;2;18
https://city2city.ru/rostov-tula.html;Ростов-на-Дону;Тула;27600;11;16;DIRECT_TEST;0;23
https://city2city.ru/ekaterinburg-surgut.html;Екатеринбург;Сургут;33800;11;2;DIRECT_TEST;0;6
https://city2city.ru/yaroslavl-kirov.html;Ярославль;Киров;21000;11;;DIRECT_TEST;1;26
https://city2city.ru/belgorod-ryazan.html;Белгород;Рязань;19000;11;;DIRECT_TEST;0;8
https://city2city.ru/ufa-novyj-urengoj.html;Уфа;Новый Уренгой;71000;11;;DIRECT_TEST;2;19
https://city2city.ru/vladimir-kazan.html;Владимир;Казань;18600;11;4;DIRECT_TEST;0;25
https://city2city.ru/irkutsk-tajshet.html;Иркутск;Тайшет;20000;11;;DIRECT_TEST;1;7
https://city2city.ru/murmansk-sankt-peterburg.html;Мурманск;Санкт-Петербург;40200;11;4;DIRECT_TEST;1;22
https://city2city.ru/volgograd-sevastopol.html;Волгоград;Севастополь;35100;11;15;DIRECT_TEST;0;25
https://city2city.ru/yaroslavl-tver.html;Ярославль;Тверь;10000;11;;DIRECT_TEST;1;25
https://city2city.ru/sankt-peterburg-murmansk.html;Санкт-Петербург;Мурманск;40500;11;24;DIRECT_TEST;0;26
https://city2city.ru/volgograd-krasnoslobodsk.html;Волгоград;Краснослободск;23500;11;;DIRECT_TEST;3;18
https://city2city.ru/samara-sibaj.html;Самара;Сибай;22200;10;9;DIRECT_TEST;0;20
