page_url;city_from;city_to;distance_km;price;total_freq;freq_cloud;freq_old_total;freq_taksi;freq_transfer;freq_mezhgorod;demand_score;competition_score;position_score;weakness_score;total_found;federal_count;local_taxi_count;city2city_position;top10_domains;in_direct;direct_strategy;city_type_from;city_type_to;segment;has_serp;related_queries
https://city2city.ru/yakutsk-ulan-ude;Якутск;Улан-Удэ;2725;81800;5;5;0;0;0;0;0.1683;0.1257;1.0;0.8743;248009;1;14;1;city2city.ru|taksi-gorod.ru|mezhgorod-rf.ru|catalogtaksi.ru|vse-taxi.com|mejgorodtaxi.ru|deshevotaxi.ru|mezhgorod-taksi.ru|taxigator.ru|www.avito.ru|xn--j1aaude4e.xn--80akxkdedu.xn--p1acf|2gis.ru|yakutsk.gde.ru|transfergid.ru|uslugi.yandex.ru|perevozka24.com|catalogtaxi.ru|vk.com|bibi-bot.ru|taxi.yandex.ru|doska.ykt.ru|saha-yakutiya.doski.ru|www.estaxi.ru|yandex.ru|uslugio.com|taxiomega.ru|nomera-taksi.ru|doberemsya.net|kudanado.by|zoon.ru;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;B;C;DIRECT_LOW;YES;
https://city2city.ru/orenburg-syzran;Оренбург;Сызрань;580;17500;5;5;0;0;0;0;0.1683;0.1241;0.0;0.8759;231852;1;22;;taksi-gorod.ru|taxi533.ru|1taxopark.ru|taxi555.ru|catalogtaksi.ru|taksisvo.ru|taxi.drive-luxe.ru|mezhgorod-rf.ru|taxivezde.ru|www.taxi-love.ru|deshevotaxi.ru|rustransfer.org|www.avito.ru|obltaxi.ru|mejgorodtaxi.ru|vse-taxi.com|onlinetaxi.su|www.rome2rio.com|mezhgorod-taksi.ru|taxi-nomer.ru|www.taxi2000.ru|xn--90aee6admdx.xn--80akxkdedu.xn--p1acf|2gis.ru|xn----ftbdbf8asar.xn--p1ai|perevozka24.com|taxikama.tb.ru|uslugi.yandex.ru|orentransfer.ru|taxi.yandex.ru|taxi-russia.su;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/samara-sterlitamak;Самара;Стерлитамак;525;15800;5;5;0;0;0;0;0.1683;0.0125;1.0;0.9875;298747;0;20;1;city2city.ru|xn----7sbabxukdmwuiegm.xn--p1ai|taxi533.ru|taxi555.ru|unit-transfer.ru|1taxopark.ru|taksisvo.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru|www.taxi2000.ru|rustransfer.org|taxivezde.ru|obltaxi.ru|taxi-cosmos.ru|taksi-gorod.ru|jupiter-tmc.ru|catalogtaksi.ru|mezhgorod-rf.ru|deshevotaxi.ru|www.rome2rio.com|vse-taxi.com|mejgorodtaxi.ru|dzen.ru|www.taxi-love.ru|onlinetaxi.su|samara-taxi-region.ru|sky-avto.ru|mezhgorod-taksi.ru|yandex.ru|mobilodeon.ru;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/petrozavodsk-olonecz;Петрозаводск;Олонец;145;5200;5;5;0;0;0;0;0.1683;0.2393;0.4;0.7607;208686;2;18;13;catalogtaksi.ru|taxi555.ru|taxi.drive-luxe.ru|www.taxi2000.ru|taxivezde.ru|www.taxi-rokada.ru|1taxopark.ru|ab-taxi.ru|www.taxi-love.ru|vtstaxi.ru|mejgorodtaxi.ru|www.rome2rio.com|city2city.ru|obltaxi.ru|rustransfer.org|mezhgorod-taksi.ru|takse.ru|deshevotaxi.ru|ru-travel.org|taxi-petrozavodsk-republic-of-karelia-ru.taxigator.ru|taxi-mezhgorod24.ru|xn--80aegbkvxddlre.xn--80akxkdedu.xn--p1acf|xn--24-6kc6aj8ahcgi.xn--p1ai|internet-taksi.ru|www.blablacar.ru|cheap-taxi24.ru|xn--80afdpcl3cf.xn--p1ai|ticrk.ru|2gis.ru|www.avito.ru;NO;;;;IGNORE;YES;
https://city2city.ru/kazan-sorochinsk;Казань;Сорочинск;580;17500;5;4;5;4;0;0;0.1683;0.2204;0.0;0.7796;253673;0;7;;taxi555.ru|www.mezhgorod.taxi|1taxopark.ru|taxi.drive-luxe.ru|taxivezde.ru|taksisvo.ru|takse.ru|yandex.ru|taksi-gorod.ru|taxi-mini.ru;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;A;D;DIRECT_LOW;YES;
https://city2city.ru/krasnoyarsk-ekaterinburg;Красноярск;Екатеринбург;2365;71000;5;5;0;0;0;0;0.1683;0.02;1.0;0.98;412286;0;21;2;ugtaxi.ru|city2city.ru|www.mezhgorod.taxi|taksi-gorod.ru|taxivezde.ru|mezhgorod-rf.ru|vse-taxi.com|www.taxi-love.ru|obltaxi.ru|catalogtaksi.ru|unit21.ru|deshevotaxi.ru|mejgorodtaxi.ru|transferug.ru|mezhgorod-taksi.ru|perevozka24.com|transfergid.ru|go.yandex|taxi.yandex.ru|xn--80atblfjdfd2l.xn--80akxkdedu.xn--p1acf|xn--24-6kchk7b2h.xn--p1ai|vk.com|uslugi.yandex.ru|taxiomega.ru|2gis.ru|www.transfer66.ru|krasnoyarsk.taxielite.site|catalogtaxi.ru|krasnoyarsk.taximaxim.ru|www.estaxi.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/tver-zapadnaya-dvina;Тверь;Западная Двина;280;8500;5;5;0;0;0;0;0.1683;0.1316;0.0;0.8684;319064;1;21;;taxi555.ru|catalogtaksi.ru|1taxopark.ru|taxi.drive-luxe.ru|taxi-tver.com|ab-taxi.ru|mezhgorod-taksi.ru|www.taxi2000.ru|taxivezde.ru|www.mezhgorod.taxi|taksisvo.ru|www.taxi-love.ru|deshevotaxi.ru|rustransfer.org|takse.ru|taksi-services.ru|mejgorodtaxi.ru|taksi-gorod.ru|oblastnoe-taxi.ru|taxi-tver-tver-oblast-ru.taxigator.ru|jupiter-tmc.ru|www.rome2rio.com|taxi-mezhgorod24.ru|xn--80affnblthori.xn--p1ai|xn--24-6kc6aj8ahcgi.xn--p1ai|ru-travel.org|zelenoglazoetaxi.online|mezhdugorodnee-taksi.ru|www.avito.ru|tver-transit.ru;NO;;;;IGNORE;YES;
https://city2city.ru/ivanovo-noginsk;Иваново;Ногинск;255;7500;5;4;5;4;0;0;0.1683;0.0939;0.0;0.9061;473875;0;9;;taxi555.ru|www.taxi2000.ru|taksisvo.ru|1taxopark.ru|ab-taxi.ru|taxi533.ru|taxivezde.ru|catalogtaxi.ru|taxi.drive-luxe.ru|rustransfer.org;NO;;;;IGNORE;YES;
https://city2city.ru/tyumen-kazan;Тюмень;Казань;1225;36800;5;5;0;0;0;0;0.1683;0.1314;0.7;0.8686;316316;1;22;7;taksi-gorod.ru|taxi555.ru|www.taxi2000.ru|ugtaxi.ru|taxi533.ru|taksisvo.ru|city2city.ru|taxivezde.ru|taxi.drive-luxe.ru|www.taxi-love.ru|deshevotaxi.ru|catalogtaksi.ru|obltaxi.ru|vse-taxi.com|onlinetaxi.su|mejgorodtaxi.ru|transferug.ru|mezhgorod.pro|mejgorod-taxi.ru|mezhgorod-taksi.ru|vk.com|2gis.ru|www.avito.ru|perevozka24.com|transfergid.ru|taxi.yandex.ru|uslugi.yandex.ru|unit21.ru|taxinomerok.ru|uslugio.com;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/ivanovo-tula;Иваново;Тула;475;14000;5;5;5;5;0;0;0.1683;0.0248;0.0;0.9752;504236;0;10;;taksi-gorod.ru|ivanovo.taxi24h.ru|rustransfer.org|www.taxi2000.ru|taxi555.ru|ivanovo.taksi24.taxi|taksisvo.ru|taxi533.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/perm-naberezhnye-chelny;Пермь;Набережные Челны;470;14000;5;5;0;0;0;0;0.1683;0.1304;0.0;0.8696;303164;1;21;;taxi24online.ru|taxi555.ru|www.taxi2000.ru|taksi-gorod.ru|1taxopark.ru|taxi-perm.su|rustransfer.org|taxi.drive-luxe.ru|vse-taxi.com|taksisvo.ru|taxivezde.ru|jupiter-tmc.ru|catalogtaksi.ru|xn----7sbp3acjidhfbkt.su|www.taxi-love.ru|taxi-realtransfer-mejgorod.ru|deshevotaxi.ru|perm.perivoz.ru|mejgorodtaxi.ru|obltaxi.ru|transfergid.ru|mezhgorod-taksi.ru|mobilodeon.ru|taxi-perm-perm-krai-ru.taxigator.ru|taxikama.tb.ru|www.avito.ru|catalogtaxi.ru|xn--80aaahzdndlon5ak.xn--p1ai|xn--e1aohf5d.xn--80akxkdedu.xn--p1acf|www.rome2rio.com;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/tyumen-uraj;Тюмень;Урай;480;14400;5;5;0;0;0;0;0.1683;0.1264;1.0;0.8736;255174;1;18;1;city2city.ru|taxi555.ru|1taxopark.ru|www.mezhgorod.taxi|www.taxi2000.ru|taxi.drive-luxe.ru|catalogtaxi.ru|taxivezde.ru|obltaxi.ru|rustransfer.org|catalogtaksi.ru|takse.ru|www.taxi-love.ru|mezhgorod-taksi.ru|deshevotaxi.ru|mejgorodtaxi.ru|taxi-tyumen-tyumen-oblast-ru.taxigator.ru|www.rome2rio.com|xn--e1aner7ci.xn--80akxkdedu.xn--p1acf|jupiter-tmc.ru|780express.ru|tjumen.vezetvsem.ru|xn--72-glcedg4btat.xn--p1ai|780express.tcavs.ru|www.avito.ru|doberemsya.net|taxi.yandex.ru|tyumen.taxipoehali.ru|taxigoroda.ru|perevozka24.com;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;A;D;DIRECT_LOW;YES;
https://city2city.ru/ivanovo-sankt-peterburg;Иваново;Санкт-Петербург;895;26800;5;3;5;3;2;0;0.1683;0.1724;0.7;0.8276;664516;0;8;7;ivanovo.taxi24h.ru|ivanovo.taksi24.taxi|taxi533.ru|rustransfer.org|taxi555.ru|ivanovo.sevastopol24.taxi|city2city.ru|taxi.drive-luxe.ru|catalogtaxi.ru|jupiter-tmc.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/bryansk-rossosh;Брянск;Россошь;630;19000;5;4;5;4;0;0;0.1683;0.2184;0.0;0.7816;233344;0;7;;kubtaxi.ru|tratatur.ru|taxi-ug.ru|taxi533.ru|taksi-gorod.ru|rustransfer.org|taksisvo.ru|catalogtaksi.ru|takse.ru|www.rome2rio.com;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/izhevsk-tolyatti;Ижевск;Тольятти;585;17600;5;5;5;5;0;0;0.1683;0.15;1.0;0.85;256026;0;8;1;city2city.ru|izhevsk.taxi24h.ru|taxi24online.ru|taxivezde.ru|taxi533.ru|1taxopark.ru|catalogtaksi.ru|izhevsk.taksi24.taxi|taksisvo.ru|rustransfer.org;YES;ТОЧНЫЕ_КЛЮЧИ;A;B;DIRECT_LOW;YES;
https://city2city.ru/cheboksary-sosnovka;Чебоксары;Сосновка;340;10000;5;5;5;5;0;0;0.1683;0.3354;0.0;0.6646;226972;1;7;;taxi555.ru|1taxopark.ru|taxi-cheboksary-chuvashia-republic-ru.taxigator.ru|taxi.drive-luxe.ru|www.taxi2000.ru|taxivezde.ru|www.taxi-love.ru|catalogtaksi.ru|www.intui.travel|takse.ru;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/ufa-kurgan;Уфа;Курган;695;20800;5;5;0;0;0;0;0.1683;0.0113;0.7;0.9887;284662;0;23;5;taxi555.ru|catalogtaksi.ru|mezhgorod-rf.ru|taksi-gorod.ru|city2city.ru|taxivezde.ru|taxi.drive-luxe.ru|1taxopark.ru|rustransfer.org|deshevotaxi.ru|jupiter-tmc.ru|vse-taxi.com|toptaxi.org|www.taxi-love.ru|obltaxi.ru|taxi-mini.ru|mezhgorod-taksi.ru|mejgorodtaxi.ru|taximini-ufa.ru|taxi-russia.su|xn----7sbyhmmrebi.xn--p1ai|taximinimalka.ru|transfergid.ru|ug.taxi|www.rome2rio.com|xn--80a1bd.xn--80akxkdedu.xn--p1acf|www.transfer02.ru|transfer-ufa.ru|taximezhgorod-ufa.ru|catalogtaxi.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;B;DIRECT_LOW;YES;
https://city2city.ru/perm-sevastopol;Пермь;Севастополь;2940;88000;5;5;0;0;0;0;0.1683;0.1293;0.0;0.8707;288591;1;23;;perm.taxi24h.ru|perm.sevastopol24.taxi|perm.taxi-krim.com|catalogtaxi.ru|jupiter-tmc.ru|mejgorodtaxi.ru|perm.aeroport-simferopol.taxi|deshevotaxi.ru|vse-taxi.com|transferug.ru|catalogtaksi.ru|perm.perivoz.ru|mezhgorod-taksi.ru|taxi-realtransfer-mejgorod.ru|xn----7sbyhmmrebi.xn--p1ai|www.rome2rio.com|ug-transfer.online|ugtaxi.ru|perm.simferopol-aeroport.taxi|perm.alushta24.taxi|radartaxi.ru|taksi-gorod.ru|perm.yalta-24.taxi|xn--e1aohf5d.xn--80akxkdedu.xn--p1acf|taxi-mini.ru|taksisvo.ru|mejgorod-taxi.ru|mezhgorod-rf.ru|m.avito.ru|taxi.yandex.ru;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/velikiy-novgorod-belgorod;Великий Новгород;Белгород;1250;37500;5;5;0;0;0;0;0.1683;0.1453;0.4;0.8547;569584;1;24;20;catalogtaksi.ru|taksisvo.ru|www.taxi2000.ru|taxivezde.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru|taxi555.ru|rustransfer.org|obltaxi.ru|www.taxi-love.ru|ru-travel.org|vse-taxi.com|vtstaxi.ru|www.avito.ru|deshevotaxi.ru|mezhgorod-taksi.ru|taksi-gorod.ru|mejgorod-taxi.ru|taxi-mezhgorod24.ru|city2city.ru|taxi.yandex.ru|mb-taxi.ru|jupiter-tmc.ru|taxi-nomer.ru|perevozka24.com|taksi-services.ru|taxitaksi.ru|xn--80afdpcl3cf.xn--p1ai|uslugi.yandex.ru|transfer31.ru;YES;ТОЧНЫЕ_КЛЮЧИ;B;A;DIRECT_LOW;YES;
https://city2city.ru/nizhnij-novgorod-tver;Нижний Новгород;Тверь;610;18500;5;5;0;0;0;0;0.1683;0.1383;0.0;0.8617;423665;1;24;;nizhniy-novgorod.taxi24h.ru|unit-transfer.ru|nizhniy-novgorod.taksi24.taxi|taxi533.ru|mejgorod-taxi.ru|ab-taxi.ru|ug.taxi|taxi555.ru|taksisvo.ru|mezhgorod-rf.ru|vse-taxi.com|taxi.drive-luxe.ru|rustransfer.org|nizhniy-novgorod.taxi-krim.com|www.mezhgorod.taxi|taxivezde.ru|www.taxi-love.ru|obltaxi.ru|taxigorkovskoe.ru|nizhniy-novgorod.simferopol-aeroport.taxi|catalogtaksi.ru|jupiter-tmc.ru|deshevotaxi.ru|minivan-nn.ru|mb-taxi.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|m.avito.ru|sky-avto.ru|1tmehgorod.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/nizhniy_novgorod-kineshma;Нижний Новгород;Кинешма;240;7000;5;5;0;0;0;0;0.1683;0.2546;0.0;0.7454;400426;2;23;;www.taxi2000.ru|taxi555.ru|taxigorkovskoe.ru|taksisvo.ru|taxi.drive-luxe.ru|1taxopark.ru|catalogtaksi.ru|taksi-gorod.ru|taxivezde.ru|obltaxi.ru|takse.ru|rustransfer.org|www.taxi-love.ru|vse-taxi.com|jupiter-tmc.ru|deshevotaxi.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|mb-taxi.ru|www.intui.travel|www.rome2rio.com|www.mezhgorod.taxi|catalogtaxi.ru|www.avito.ru|minivan-go.ru|spravkataxi.ru|www.transfer152.ru|order-taxi.ru|regionaltaxi.ru|taxinomerok.ru;NO;;;;IGNORE;YES;
https://city2city.ru/belgorod-boguchar;Белгород;Богучар;360;11000;5;4;5;4;0;0;0.1683;0.0772;0.0;0.9228;233583;0;9;;kubtaxi.ru|taxi-ug.ru|taksi-gorod.ru|taxi555.ru|tratatur.ru|www.taxi2000.ru|levtransfer.ru|taxi.drive-luxe.ru|taksisvo.ru|taxivezde.ru;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/vladivostok-krasnoyarsk;Владивосток;Красноярск;5000;150000;5;5;0;0;0;0;0.1683;0.1349;0.4;0.8651;367055;1;15;12;sky-transfer.ru|taksi-gorod.ru|catalogtaksi.ru|mezhgorod-rf.ru|deshevotaxi.ru|vse-taxi.com|mezhgorod-taksi.ru|xn--80adbhunc2aa3al.xn--80akxkdedu.xn--p1acf|2gis.ru|go.yandex|transfergid.ru|city2city.ru|taxi.yandex.ru|vladivostok.bt-one.ru|drive125.ru|www.avito.ru|uslugi.yandex.ru|perevozka24.com|taxivendi.ru|vladivostok.taximaxim.ru|taxiomega.ru|vladivostok.taxipoehali.ru|www.farpost.ru|taximaxim.com|kudanado.by|zoon.ru|busser.su|nomera-taksi.ru|doberemsya.net|cabway.ru;YES;ТОЧНЫЕ_КЛЮЧИ;B;A;DIRECT_LOW;YES;
https://city2city.ru/rostov-orenburg;Ростов-на-Дону;Оренбург;1670;50100;5;5;0;0;0;0;0.1683;0.1856;0.4;0.8144;3160297;1;23;16;rostov.taksi24.taxi|taksi-gorod.ru|www.avito.ru|ugtravel.com|tratatur.ru|kubtaxi.ru|perfect-taxi.ru|taxi533.ru|catalogtaksi.ru|unit-transfer.ru|rostov.taxi24h.ru|msk.taxi|avto-kruiz.com|taxi555.ru|taksisvo.ru|city2city.ru|rostov.taxi-krim.com|www.taxi-love.ru|taxikama.tb.ru|unit21.ru|taxi-bereg.ru|taxi-cosmos.ru|taxi-svobodnoe.ru|mejgorod-taxi.ru|mezhgorod-rf.ru|radartaxi.ru|rostov.aeroport-simferopol.taxi|mejgorodtaxi.ru|rostov.simferopol-aeroport.taxi|taxivezde.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/urazovo-belgorod;рабочий посёлок Уразово;Белгород;160;5000;5;5;0;0;0;0;0.1683;0.1414;0.0;0.8586;482247;1;20;;yandex.ru|uslugi.yandex.ru|vk.com|taxi-nomer.ru|rutaxist.ru|m.avito.ru|taksi-gorod.ru|perevozka24.com|taxi-nomera.ru|catalogtaksi.ru|catalogtaxi.ru|vse-taxi.com|1taxopark.ru|levtransfer.ru|taxieconom.ru|ok.ru|vk.me|xn----8sbnojigiuni.xn--p1ai|belgorod.ayle.ru|taxitelephone.ru|deshevotaxi.ru|intaxi.ru|telefon-taxi.su|takse.ru|azbukataxi.ru|taxi-po-svetu.ru|taksisvo.ru|taxi499.ru|taxivezde.ru|mejgorodtaxi.ru;NO;;;;IGNORE;YES;
https://city2city.ru/smolensk-dorogobuzh;Смоленск;Дорогобуж;90;2500;5;5;0;0;0;0;0.1683;0.122;0.0;0.878;211526;1;22;;www.taxi2000.ru|taksi-gorod.ru|1taxopark.ru|taxi555.ru|obltaxi.ru|taksisvo.ru|xn----7sbyhcmnbsdikx.xn--p1ai|www.taxi-love.ru|takse.ru|taxivezde.ru|www.taxi-rokada.ru|www.mezhgorod.taxi|rustransfer.org|catalogtaksi.ru|taxigator.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|deshevotaxi.ru|transfer67.ru|taxi.drive-luxe.ru|www.rome2rio.com|taxi-mezhgorod24.ru|taksi-services.ru|mobilodeon.ru|xn--80affnblthori.xn--p1ai|m.avito.ru|mezhdugorodnee-taksi.ru|guidetaxi.ru|perevozka24.com|uslugi.yandex.ru;NO;;;;IGNORE;YES;
https://city2city.ru/saransk-alatyr;Саранск;Алатырь;160;5300;5;5;0;0;0;0;0.1683;0.3557;0.7;0.6443;197808;3;16;5;1taxopark.ru|taxi555.ru|taxi.drive-luxe.ru|www.taxi2000.ru|city2city.ru|www.mezhgorod.taxi|obltaxi.ru|rustransfer.org|catalogtaksi.ru|taxivezde.ru|takse.ru|www.taxi-rokada.ru|www.taxi-love.ru|jupiter-tmc.ru|mezhgorod-taksi.ru|deshevotaxi.ru|www.intui.travel|mejgorodtaxi.ru|www.blablacar.ru|ru.taxigator.ru|www.rome2rio.com|xn--80aa4alnee.xn--80akxkdedu.xn--p1acf|ru-travel.org|www.avito.ru|minibus.biletyplus.ru|taxi.yandex.ru|yandex.ru|taxikama.tb.ru|vk.com|uslugi.yandex.ru;NO;;;;IGNORE;YES;
https://city2city.ru/rostov-tver;Ростов-на-Дону;Тверь;1270;38000;5;5;0;0;0;0;0.1683;0.0672;0.0;0.9328;3054941;0;26;;ugtaxi.ru|ug.taxi|perfect-taxi.ru|rostov.taxi24h.ru|taxi533.ru|ugtravel.com|rostov.taksi24.taxi|msk.taxi|unit-transfer.ru|taksisvo.ru|taxi555.ru|rostov.taxi-krim.com|catalogtaksi.ru|taxi.drive-luxe.ru|mejgorod-taxi.ru|avto-kruiz.com|www.taxi-love.ru|rostov.aeroport-simferopol.taxi|taxivezde.ru|rostov.simferopol-aeroport.taxi|taksi-gorod.ru|mezhgorod-rf.ru|deshevotaxi.ru|www.transfer61.ru|unit21.ru|rustransfer.org|vse-taxi.com|mejgorodtaxi.ru|transferug.ru|mezhgorod-taksi.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/perm-voronezh;Пермь;Воронеж;1725;52000;5;5;0;0;0;0;0.1683;0.0121;0.2;0.9879;293896;0;26;26;taksi-gorod.ru|kubtaxi.ru|perm.taxi24h.ru|tratatur.ru|taksisvo.ru|uralavtotaxi.ru|www.taxi2000.ru|ab-taxi.ru|taxi-ug.ru|perm.sevastopol24.taxi|taxi533.ru|taxivezde.ru|perm.simferopol-aeroport.taxi|perm.taxi-krim.com|taksi-go.ru|www.taxi-love.ru|catalogtaxi.ru|www.mezhgorod.taxi|onlinetaxi.su|taxi-realtransfer-mejgorod.ru|deshevotaxi.ru|perm.aeroport-simferopol.taxi|vse-taxi.com|xn----7sbyhmmrebi.xn--p1ai|mejgorodtaxi.ru|city2city.ru|mobilodeon.ru|mezhgorod-taksi.ru|taxi.yandex.ru|taxi24online.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/ryazan-oryol;Рязань;Орёл;360;11000;5;5;0;0;0;0;0.1683;0.1273;0.0;0.8727;265794;1;24;;ug.taxi|ryazan.taksi24.taxi|1taxopark.ru|ryazan.taxi24h.ru|ryazan.taxi-krim.com|taksi-gorod.ru|catalogtaksi.ru|www.taxi2000.ru|rzn-transfer.ru|taxi533.ru|taxi.drive-luxe.ru|www.mezhgorod.taxi|taxivezde.ru|vse-taxi.com|www.taxi-love.ru|mezhgorod-rf.ru|obltaxi.ru|rustransfer.org|jupiter-tmc.ru|deshevotaxi.ru|onlinetaxi.su|m.avito.ru|mejgorodtaxi.ru|taxi555.ru|www.rome2rio.com|transfer-rzn-62.ru|transfergid.ru|mezhgorod-taksi.ru|mobilodeon.ru|taxi-mezhgorod24.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
https://city2city.ru/yakutsk-chita;Якутск;Чита;2065;62000;5;5;0;0;0;0;0.1683;0.1271;1.0;0.8729;263532;1;16;2;catalogtaksi.ru|city2city.ru|mezhgorod-rf.ru|vse-taxi.com|deshevotaxi.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|transfergid.ru|www.avito.ru|2gis.ru|doska.ykt.ru|uslugi.yandex.ru|xn--80ap4as.xn--80akxkdedu.xn--p1acf|catalogtaxi.ru|perevozka24.com|vk.com|yakutsk.gde.ru|kudanado.by|bibi-bot.ru|taxi.yandex.ru|taksi-mezhgorod-taatta-jakutsk.clients.site|uslugio.com|taxiomega.ru|yakutsk.taximaxim.ru|taxieconom.ru|yakutsk.taxipoehali.ru|yandex.ru|www.transfer75.ru|doberemsya.net|spravkataxi.ru;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;B;C;DIRECT_LOW;YES;
https://city2city.ru/ekaterinburg-sovetskij-2;Екатеринбург;Советский;720;21500;5;3;5;4;0;0;0.1683;0.0928;0.0;0.9072;452016;0;9;;ugtaxi.ru|catalogtaksi.ru|taxi555.ru|taxi.drive-luxe.ru|www.mezhgorod.taxi|www.taxi2000.ru|1taxopark.ru|taxivezde.ru|deshevotaxi.ru|transferug.ru;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;A;D;DIRECT_LOW;YES;
https://city2city.ru/tyumen-bajmak;Тюмень;Баймак;830;25000;5;5;0;0;0;0;0.1683;0.1266;0.0;0.8734;257519;1;17;;takse.ru|rustransfer.org|taksi-gorod.ru|vse-taxi.com|mejgorodtaxi.ru|vk.com|yandex.ru|jupiter-tmc.ru|deshevotaxi.ru|catalogtaksi.ru|xn--e1aner7ci.xn--80akxkdedu.xn--p1acf|mezhgorod-taksi.ru|perevozka24.com|yandex.ru|taxi.yandex.ru|www.avito.ru|ru-travel.org|xn--72-glcedg4btat.xn--p1ai|uslugi.yandex.ru|tyumen.taxipoehali.ru|venagid.ru|taxitops.ru|taxi-russia.su|tyumen.taximaxim.ru|mezhgorod24.ru|tyumen.taxovichkof.ru|spravkataxi.ru|rutaxist.ru|taksirussian.ru|taxinomerok.ru;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/svo-taxi-kazan-lugansk;Казань;Луганск;1490;44500;5;5;0;0;0;0;0.1683;0.1315;0.0;0.8685;317816;1;23;;ugtaxi.ru|taksi-gorod.ru|kazan.taxi24h.ru|kazan.sevastopol24.taxi|taxi533.ru|kazan.yalta-24.taxi|kazan.aeroport-simferopol.taxi|kazan.taxi-krim.com|taksisvo.ru|ug.taxi|unit-transfer.ru|takse.ru|mejgorod-taxi.ru|m.avito.ru|mezhgorod-rf.ru|kazan.simferopol-aeroport.taxi|taxi-mini.ru|deshevotaxi.ru|mejgorodtaxi.ru|xn----7sbhwj1arcd.xn--p1acf|minivan-go.ru|transferug.ru|catalogtaxi.ru|den-taxi.ru|xn----7sbyhmmrebi.xn--p1ai|mezhgorod-taksi.ru|kazan.taxiarkadiya.ru|spravkataxi.ru|xn--b1afanhqckwdt2czc.xn--p1ai|radartaxi.ru;YES;ГРУППИРОВКА_ПО_ГОРОДУ;A;C;DIRECT_LOW;YES;
https://city2city.ru/nizhnij-novgorod-ekaterinburg;Нижний Новгород;Екатеринбург;1270;38000;5;5;0;0;0;0;0.1683;0.1408;0.0;0.8592;471447;1;24;;nizhniy-novgorod.yalta-24.taxi|nizhniy-novgorod.taxi24h.ru|taksi-gorod.ru|taxi533.ru|taxi555.ru|ug.taxi|ugtaxi.ru|unit-transfer.ru|taksisvo.ru|taxivezde.ru|taxi.drive-luxe.ru|nizhniy-novgorod.aeroport-simferopol.taxi|www.taxi-love.ru|nizhniy-novgorod.simferopol-aeroport.taxi|catalogtaksi.ru|mezhgorod-taksi.ru|obltaxi.ru|www.avito.ru|vse-taxi.com|mejgorodtaxi.ru|deshevotaxi.ru|mb-taxi.ru|go.yandex|1tmehgorod.ru|mezhgorod-rf.ru|transferug.ru|taxi.yandex.ru|ru-travel.org|regionaltaxi.ru|uslugi.yandex.ru;YES;ТОЧНЫЕ_КЛЮЧИ;A;A;DIRECT_LOW;YES;
