page_url;city_from;city_to;price;total_freq;segment;city2city_position;weakness_score;demand_score
https://city2city.ru/sankt-peterburg-sevastopol;Санкт-Петербург;Севастополь;74600;5;DIRECT_LOW;11;0.8615;0.1683
https://city2city.ru/syktyvkar-kazan;Сыктывкар;Казань;24900;5;DIRECT_LOW;2;0.7522;0.1683
https://city2city.ru/kostroma-cherepovecz;Кострома;Череповец;12500;5;DIRECT_LOW;;0.9965;0.1683
https://city2city.ru/rostov-chelyabinsk;Ростов-на-Дону;Челябинск;64800;5;DIRECT_LOW;10;0.9345;0.1683
https://city2city.ru/krasnodar-nizhnij-novgorod;Краснодар;Нижний Новгород;47500;5;DIRECT_LOW;;0.8586;0.1683
https://city2city.ru/svo-taxi-rossosh-nizhniy-novgorod;Россошь;Нижний Новгород;28500;5;DIRECT_LOW;;0.8802;0.1683
https://city2city.ru/krasnoyarsk-norilsk;Красноярск;Норильск;60500;5;DIRECT_LOW;22;0.8671;0.1683
https://city2city.ru/moskva-kirovsk-2;Москва;Кировск;54500;5;DIRECT_LOW;;0.9644;0.1683
https://city2city.ru/lipeczk-pskov;Липецк;Псков;36000;5;DIRECT_LOW;10;0.878;0.1683
https://city2city.ru/moskva-essentuki;Москва;Ессентуки;47700;4;DIRECT_LOW;15;0.8477;0.1512
https://city2city.ru/ulyanovsk-volgograd;Ульяновск;Волгоград;25000;4;DIRECT_LOW;;0.869;0.1512
https://city2city.ru/sankt-peterburg-magnitogorsk;Санкт-Петербург;Магнитогорск;71000;4;DIRECT_LOW;;0.8612;0.1512
https://city2city.ru/yakutsk-novosibirsk;Якутск;Новосибирск;149400;4;DIRECT_LOW;2;0.7501;0.1512
https://city2city.ru/sankt-peterburg-sochi;Санкт-Петербург;Сочи;70200;4;DIRECT_LOW;14;0.8548;0.1512
https://city2city.ru/voronezh-ivanovo;Воронеж;Иваново;22000;4;DIRECT_LOW;;0.9757;0.1512
https://city2city.ru/ulyanovsk-nizhnekamsk;Ульяновск;Нижнекамск;10600;4;DIRECT_LOW;7;0.6404;0.1512
https://city2city.ru/tula-nizhnij-novgorod;Тула;Нижний Новгород;18000;4;DIRECT_LOW;;0.8595;0.1512
https://city2city.ru/ufa-mednogorsk;Уфа;Медногорск;16200;4;DIRECT_LOW;8;0.9888;0.1512
https://city2city.ru/izhevsk-sankt-peterburg;Ижевск;Санкт-Петербург;56000;4;DIRECT_LOW;;0.9069;0.1512
https://city2city.ru/kirov-anapa;Киров;Анапа;66000;4;DIRECT_LOW;;0.9952;0.1512
https://city2city.ru/orenburg-tujmazy;Оренбург;Туймазы;12000;4;DIRECT_LOW;;0.8745;0.1512
https://city2city.ru/ekaterinburg-birsk;Екатеринбург;Бирск;13000;4;DIRECT_LOW;;0.8457;0.1512
https://city2city.ru/kirov-uren;Киров;Урень;11000;4;DIRECT_LOW;;0.7574;0.1512
https://city2city.ru/ulyanovsk-ryazan;Ульяновск;Рязань;23000;4;DIRECT_LOW;15;0.9903;0.1512
https://city2city.ru/ekaterinburg-yugorsk;Екатеринбург;Югорск;21300;4;DIRECT_LOW;7;0.776;0.1512
https://city2city.ru/irkutsk-aeroport-ust-kut;аэропорт Иркутск;Усть-Кут;38500;4;DIRECT_LOW;;0.5804;0.1512
https://city2city.ru/krasnodar-ufa;Краснодар;Уфа;59100;4;DIRECT_LOW;15;0.989;0.1512
https://city2city.ru/sankt-peterburg-kazan;Санкт-Петербург;Казань;45300;4;DIRECT_LOW;12;0.8571;0.1512
https://city2city.ru/smolensk-samara;Смоленск;Самара;44500;4;DIRECT_LOW;14;0.9878;0.1512
https://city2city.ru/kostroma-tver;Кострома;Тверь;12400;4;DIRECT_LOW;8;0.9955;0.1512
https://city2city.ru/moskva-rylsk;Москва;Рыльск;17100;4;DIRECT_LOW;9;0.846;0.1512
https://city2city.ru/chelyabinsk-ryazan;Челябинск;Рязань;50500;4;DIRECT_LOW;;0.9875;0.1512
https://city2city.ru/orenburg-voronezh;Оренбург;Воронеж;39600;4;DIRECT_LOW;4;0.8693;0.1512
https://city2city.ru/lugansk-bryansk;Луганск;Брянск;29500;4;DIRECT_LOW;;0.88;0.1512
https://city2city.ru/volgograd-ufa;Волгоград;Уфа;37400;4;DIRECT_LOW;11;0.9842;0.1512
https://city2city.ru/svo-taxi-rossosh-bryansk;Россошь;Брянск;19000;4;DIRECT_LOW;;0.8802;0.1512
https://city2city.ru/vladimir-ekaterinburg;Владимир;Екатеринбург;44000;4;DIRECT_LOW;24;0.9708;0.1512
https://city2city.ru/ryazan-ulyanovsk;Рязань;Ульяновск;23100;4;DIRECT_LOW;13;0.8753;0.1512
https://city2city.ru/stavropol-gelendzhik;Ставрополь;Геленджик;14000;4;DIRECT_LOW;;0.8752;0.1512
https://city2city.ru/syktyvkar-kotlas;Сыктывкар;Котлас;11100;4;DIRECT_LOW;4;0.6438;0.1512
https://city2city.ru/perm-volgograd;Пермь;Волгоград;50000;4;DIRECT_LOW;;0.985;0.1512
https://city2city.ru/nizhnij-novgorod-bryansk;Нижний Новгород;Брянск;24900;4;DIRECT_LOW;;0.9785;0.1512
https://city2city.ru/volgograd-perm;Волгоград;Пермь;49500;4;DIRECT_LOW;;0.9851;0.1512
https://city2city.ru/petrozavodsk-pudozh;Петрозаводск;Пудож;10500;4;DIRECT_LOW;;0.7622;0.1512
https://city2city.ru/murmansk-safonovo;Мурманск;Сафоново;63500;4;DIRECT_LOW;;0.7584;0.1512
https://city2city.ru/nizhnij-novgorod-tula;Нижний Новгород;Тула;18500;4;DIRECT_LOW;;0.9779;0.1512
https://city2city.ru/moskva-xanty-mansijsk;Москва;Ханты-Мансийск;80000;4;DIRECT_LOW;;0.7327;0.1512
https://city2city.ru/smolensk-tula;Смоленск;Тула;13500;4;DIRECT_LOW;;0.992;0.1512
https://city2city.ru/rostov-vladimir;Ростов-на-Дону;Владимир;37500;4;DIRECT_LOW;;0.9345;0.1512
https://city2city.ru/xabarovsk-naxodka-2;Хабаровск;Находка;26000;4;DIRECT_LOW;12;0.753;0.1512
https://city2city.ru/svo-taxi-bryansk-lugansk;Брянск;Луганск;30000;4;DIRECT_LOW;28;0.9923;0.1512
https://city2city.ru/petrozavodsk-belomorsk;Петрозаводск;Беломорск;11500;4;DIRECT_LOW;;0.8808;0.1512
https://city2city.ru/tver-kostroma;Тверь;Кострома;12400;4;DIRECT_LOW;6;0.992;0.1512
https://city2city.ru/pskov-ryazan;Псков;Рязань;30200;4;DIRECT_LOW;11;0.9945;0.1512
https://city2city.ru/tula-smolensk;Тула;Смоленск;13500;4;DIRECT_LOW;;0.9911;0.1512
https://city2city.ru/sankt-peterburg-simferopol;Санкт-Петербург;Симферополь;75500;4;DIRECT_LOW;;0.8602;0.1512
https://city2city.ru/ufa-volgograd;Уфа;Волгоград;37800;4;DIRECT_LOW;8;0.9842;0.1512
https://city2city.ru/xabarovsk-naxodka;Хабаровск;Находка;26000;4;DIRECT_LOW;10;0.753;0.1512
https://city2city.ru/volgograd-kislovodsk;Волгоград;Кисловодск;19500;4;DIRECT_LOW;;0.8706;0.1512
https://city2city.ru/kemerovo-gorno-altaysk;Кемерово;Горно-Алтайск;17100;4;DIRECT_LOW;4;0.5153;0.1512
https://city2city.ru/ryazan-volgograd;Рязань;Волгоград;24000;4;DIRECT_LOW;2;0.986;0.1512
https://city2city.ru/kirov-izhevsk;Киров;Ижевск;12800;4;DIRECT_LOW;2;0.7558;0.1512
https://city2city.ru/kostroma-kazan;Кострома;Казань;21500;4;DIRECT_LOW;;0.9886;0.1512
https://city2city.ru/stavropol-voronezh;Ставрополь;Воронеж;27000;4;DIRECT_LOW;;0.988;0.1512
https://city2city.ru/ufa-voronezh;Уфа;Воронеж;40200;4;DIRECT_LOW;9;0.9857;0.1512
https://city2city.ru/rostov-temryuk;Ростов-на-Дону;Темрюк;12500;4;DIRECT_LOW;;0.8144;0.1512
https://city2city.ru/cheboksary-izhevsk;Чебоксары;Ижевск;15500;4;DIRECT_LOW;;0.8496;0.1512
https://city2city.ru/ryazan-pskov;Рязань;Псков;30000;4;DIRECT_LOW;12;0.8736;0.1512
https://city2city.ru/samara-tula;Самара;Тула;38000;4;DIRECT_LOW;;0.9859;0.1512
https://city2city.ru/belgorod-obninsk;Белгород;Обнинск;17500;4;DIRECT_LOW;;0.851;0.1512
https://city2city.ru/moskva-sibaj;Москва;Сибай;53000;4;DIRECT_LOW;;0.7292;0.1512
https://city2city.ru/lipeczk-nizhnij-novgorod;Липецк;Нижний Новгород;18300;4;DIRECT_LOW;5;0.8626;0.1512
https://city2city.ru/volgograd-ryazan;Волгоград;Рязань;24000;4;DIRECT_LOW;9;0.9859;0.1512
https://city2city.ru/belgorod-simferopol;Белгород;Симферополь;41500;4;DIRECT_LOW;;0.7359;0.1512
https://city2city.ru/sankt-peterburg-kurgan;Санкт-Петербург;Курган;82000;4;DIRECT_LOW;22;0.977;0.1512
https://city2city.ru/kirov-tolyatti;Киров;Тольятти;22000;4;DIRECT_LOW;;0.8728;0.1512
https://city2city.ru/rostov-majkop;Ростов-на-Дону;Майкоп;10000;4;DIRECT_LOW;;0.8152;0.1512
https://city2city.ru/moskva-kotlas;Москва;Котлас;29500;4;DIRECT_LOW;;0.8452;0.1512
https://city2city.ru/yaroslavl-murmansk;Ярославль;Мурманск;48000;4;DIRECT_LOW;;0.9902;0.1512
https://city2city.ru/xanty-mansijsk-kogalym;Ханты-Мансийск;Когалым;14000;4;DIRECT_LOW;28;0.8781;0.1512
https://city2city.ru/voronezh-orenburg;Воронеж;Оренбург;39600;4;DIRECT_LOW;4;0.9886;0.1512
https://city2city.ru/rostov-majkop-2;Ростов-на-Дону;Майкоп;10000;4;DIRECT_LOW;;0.8152;0.1512
https://city2city.ru/chelyabinsk-sochi;Челябинск;Сочи;79600;4;DIRECT_LOW;10;0.7218;0.1512
https://city2city.ru/penza-joshkar-ola;Пенза;Йошкар-Ола;17000;4;DIRECT_LOW;;0.8724;0.1512
https://city2city.ru/cheboksary-syzran;Чебоксары;Сызрань;11000;4;DIRECT_LOW;;0.8527;0.1512
https://city2city.ru/ekaterinburg-chajkovskij;Екатеринбург;Чайковский;14000;4;DIRECT_LOW;;0.7747;0.1512
https://city2city.ru/voronezh-ufa;Воронеж;Уфа;40000;4;DIRECT_LOW;7;0.9865;0.1512
https://city2city.ru/samara-belebej;Самара;Белебей;10800;4;DIRECT_LOW;4;0.8709;0.1512
https://city2city.ru/ekaterinburg-rostov-na-don;Екатеринбург;Ростов-на-Дону;66000;4;DIRECT_LOW;10;0.7917;0.1512
https://city2city.ru/vologda-pskov;Вологда;Псков;24000;4;DIRECT_LOW;;0.9917;0.1512
https://city2city.ru/nizhnij-novgorod-lipeczk;Нижний Новгород;Липецк;18300;4;DIRECT_LOW;7;0.8644;0.1512
https://city2city.ru/ivanovo-anapa;Иваново;Анапа;53600;4;DIRECT_LOW;8;0.8344;0.1512
https://city2city.ru/elista-anapa;Элиста;Анапа;20500;4;DIRECT_LOW;;0.925;0.1512
https://city2city.ru/kaluga-lipeczk;Калуга;Липецк;12000;4;DIRECT_LOW;;0.8516;0.1512
https://city2city.ru/stavropol-novorossijsk;Ставрополь;Новороссийск;14100;4;DIRECT_LOW;18;0.8743;0.1512
https://city2city.ru/ufa-uxta;Уфа;Ухта;45500;4;DIRECT_LOW;;0.7533;0.1512
https://city2city.ru/lugansk-izhevsk;Луганск;Ижевск;53700;4;DIRECT_LOW;;0.8792;0.1512
https://city2city.ru/krasnodar-bryansk;Краснодар;Брянск;38800;4;DIRECT_LOW;;0.9869;0.1512
https://city2city.ru/ulyanovsk-orsk;Ульяновск;Орск;29000;4;DIRECT_LOW;6;0.8753;0.1512
https://city2city.ru/tyumen-sochi;Тюмень;Сочи;91200;3;DIRECT_LOW;2;0.8634;0.1302
https://city2city.ru/stavropol-bryansk;Ставрополь;Брянск;40800;3;DIRECT_LOW;20;0.8731;0.1302
https://city2city.ru/lipeczk-gelendzhik;Липецк;Геленджик;34000;3;DIRECT_LOW;;0.9955;0.1302
https://city2city.ru/belgorod-pskov;Белгород;Псков;34000;3;DIRECT_LOW;3;0.9215;0.1302
https://city2city.ru/bryansk-sochi;Брянск;Сочи;47500;3;DIRECT_LOW;;0.9115;0.1302
https://city2city.ru/vladivostok-novosibirsk;Владивосток;Новосибирск;174000;3;DIRECT_LOW;2;0.8699;0.1302
https://city2city.ru/moskva-uralskij;Москва;Уральский;41500;3;DIRECT_LOW;;0.8446;0.1302
https://city2city.ru/svo-taxi-rossosh-kursk;Россошь;Курск;10500;3;DIRECT_LOW;;0.8802;0.1302
https://city2city.ru/rostov-pskov;Ростов-на-Дону;Псков;56500;3;DIRECT_LOW;;0.9328;0.1302
https://city2city.ru/ufa-dimitrovgrad;Уфа;Димитровград;15000;3;DIRECT_LOW;;0.8719;0.1302
https://city2city.ru/syktyvkar-samara;Сыктывкар;Самара;35000;3;DIRECT_LOW;28;0.8689;0.1302
https://city2city.ru/rostov-nevinnomyssk;Ростов-на-Дону;Невинномысск;11000;3;DIRECT_LOW;;0.9354;0.1302
https://city2city.ru/rostov-saransk;Ростов-на-Дону;Саранск;32500;3;DIRECT_LOW;;0.8144;0.1302
https://city2city.ru/moskva-belebej;Москва;Белебей;37000;3;DIRECT_LOW;9;0.9629;0.1302
https://city2city.ru/ufa-syzran;Уфа;Сызрань;17500;3;DIRECT_LOW;;0.871;0.1302
https://city2city.ru/elista-voronezh;Элиста;Воронеж;25000;3;DIRECT_LOW;;0.919;0.1302
https://city2city.ru/chelyabinsk-nizhnekamsk;Челябинск;Нижнекамск;22500;3;DIRECT_LOW;;0.8471;0.1302
https://city2city.ru/irkutsk-ekaterinburg;Иркутск;Екатеринбург;102000;3;DIRECT_LOW;;0.7967;0.1302
https://city2city.ru/saratov-ivanteevka;Саратов;Ивантеевка;26500;3;DIRECT_LOW;;0.7548;0.1302
https://city2city.ru/vladivostok-bikin;Владивосток;Бикин;16000;3;DIRECT_LOW;;0.8731;0.1302
https://city2city.ru/ufa-penza;Уфа;Пенза;25000;3;DIRECT_LOW;;0.9885;0.1302
https://city2city.ru/stavropol-ufa;Ставрополь;Уфа;54500;3;DIRECT_LOW;26;0.871;0.1302
https://city2city.ru/krasnoyarsk-abaza;Красноярск;Абаза;17500;3;DIRECT_LOW;16;0.8682;0.1302
https://city2city.ru/saratov-izhevsk;Саратов;Ижевск;29500;3;DIRECT_LOW;;0.873;0.1302
https://city2city.ru/xabarovsk-novosibirsk;Хабаровск;Новосибирск;150500;3;DIRECT_LOW;;0.6317;0.1302
https://city2city.ru/ufa-stavropol;Уфа;Ставрополь;54500;3;DIRECT_LOW;7;0.8702;0.1302
https://city2city.ru/chelyabinsk-mirnyj;Челябинск;Мирный;144000;3;DIRECT_LOW;;0.798;0.1302
https://city2city.ru/krasnodar-ulyanovsk;Краснодар;Ульяновск;45500;3;DIRECT_LOW;;0.9864;0.1302
https://city2city.ru/ryazan-ekaterinburg;Рязань;Екатеринбург;48000;3;DIRECT_LOW;;0.8671;0.1302
https://city2city.ru/cheboksary-oktyabrskij-respublika-bashkortostan;Чебоксары;Октябрьский;17000;3;DIRECT_LOW;;0.7807;0.1302
https://city2city.ru/sankt-peterburg-tyumen;Санкт-Петербург;Тюмень;80500;3;DIRECT_LOW;16;0.859;0.1302
https://city2city.ru/krasnodar-kaluga;Краснодар;Калуга;38000;3;DIRECT_LOW;;0.9858;0.1302
https://city2city.ru/bryansk-doneczk-rostovskaya-oblast;Брянск;Донецк;35100;3;DIRECT_LOW;;0.9229;0.1302
https://city2city.ru/yaroslavl-oryol;Ярославль;Орёл;19000;3;DIRECT_LOW;;0.8714;0.1302
https://city2city.ru/ufa-novorossijsk;Уфа;Новороссийск;65500;3;DIRECT_LOW;;0.9881;0.1302
https://city2city.ru/svo-taxi-lugansk-rovenki;Луганск;Ровеньки;14500;3;DIRECT_LOW;;0.879;0.1302
https://city2city.ru/tyumen-belgorod;Тюмень;Белгород;73500;3;DIRECT_LOW;;0.8711;0.1302
https://city2city.ru/kyzyl-minusinsk;Кызыл;Минусинск;11000;3;DIRECT_LOW;5;0.7615;0.1302
https://city2city.ru/penza-ufa;Пенза;Уфа;24800;3;DIRECT_LOW;4;0.871;0.1302
https://city2city.ru/volgograd-sochi;Волгоград;Сочи;29500;3;DIRECT_LOW;;0.9817;0.1302
https://city2city.ru/volgograd-lipeczk;Волгоград;Липецк;19500;3;DIRECT_LOW;8;0.9868;0.1302
https://city2city.ru/lugansk-stavropol;Луганск;Ставрополь;16000;3;DIRECT_LOW;;0.8808;0.1302
https://city2city.ru/rostov-yaroslavl;Ростов-на-Дону;Ярославль;40000;3;DIRECT_LOW;;0.6968;0.1302
https://city2city.ru/tomsk-prokopevsk;Томск;Прокопьевск;12000;3;DIRECT_LOW;;0.7573;0.1302
https://city2city.ru/rostov-kaluga;Ростов-на-Дону;Калуга;30300;3;DIRECT_LOW;11;0.9337;0.1302
https://city2city.ru/orenburg-tyumen;Оренбург;Тюмень;34800;3;DIRECT_LOW;3;0.8729;0.1302
https://city2city.ru/tyumen-kogalym;Тюмень;Когалым;29000;3;DIRECT_LOW;;0.8743;0.1302
https://city2city.ru/yaroslavl-rostov-na-donu;Ярославль;Ростов-на-Дону;40500;3;DIRECT_LOW;3;0.8161;0.1302
https://city2city.ru/svo-taxi-kamenka-nizhniy-novgorod;село Каменка;Нижний Новгород;13500;3;DIRECT_LOW;;0.8675;0.1302
https://city2city.ru/oryol-nizhnij-novgorod;Орёл;Нижний Новгород;26500;3;DIRECT_LOW;;0.8596;0.1302
https://city2city.ru/rostov-ekaterinburg;Ростов-на-Дону;Екатеринбург;65700;3;DIRECT_LOW;19;0.9345;0.1302
https://city2city.ru/bryansk-stavropol;Брянск;Ставрополь;41000;3;DIRECT_LOW;;0.991;0.1302
https://city2city.ru/bryansk-lipeczk;Брянск;Липецк;13000;3;DIRECT_LOW;2;0.7803;0.1302
https://city2city.ru/lipeczk-kaluga;Липецк;Калуга;12000;3;DIRECT_LOW;;0.9925;0.1302
https://city2city.ru/orenburg-chebarkul;Оренбург;Чебаркуль;20000;3;DIRECT_LOW;;0.7562;0.1302
https://city2city.ru/moskva-nizhnevartovsk;Москва;Нижневартовск;90000;3;DIRECT_LOW;;0.8468;0.1302
https://city2city.ru/lipeczk-volgograd;Липецк;Волгоград;19500;3;DIRECT_LOW;10;0.9869;0.1302
https://city2city.ru/kazan-agryz;Казань;Агрыз;10000;3;DIRECT_LOW;;0.846;0.1302
https://city2city.ru/chelyabinsk-mezhgore;Челябинск;Межгорье;11000;3;DIRECT_LOW;;0.5914;0.1302
https://city2city.ru/ekaterinburg-berezniki;Екатеринбург;Березники;16500;3;DIRECT_LOW;;0.7045;0.1302
https://city2city.ru/astraxan-belgorod;Астрахань;Белгород;38000;3;DIRECT_LOW;;0.9223;0.1302
https://city2city.ru/volgograd-tolyatti;Волгоград;Тольятти;23500;3;DIRECT_LOW;;0.8689;0.1302
https://city2city.ru/svo-taxi-rovenki-lugansk;рабочий посёлок Ровеньки;Луганск;14500;3;DIRECT_LOW;;0.8586;0.1302
https://city2city.ru/orenburg-tula;Оренбург;Тула;50000;3;DIRECT_LOW;;0.8756;0.1302
https://city2city.ru/kazan-chernushka;Казань;Чернушка;18500;3;DIRECT_LOW;;0.8466;0.1302
https://city2city.ru/kurgan-sibaj;Курган;Сибай;19500;3;DIRECT_LOW;;0.8778;0.1302
https://city2city.ru/tyumen-orenburg;Тюмень;Оренбург;34800;3;DIRECT_LOW;2;0.8713;0.1302
https://city2city.ru/voronezh-novomoskovsk;Воронеж;Новомосковск;10000;3;DIRECT_LOW;;0.9885;0.1302
https://city2city.ru/krasnodar-kazan;Краснодар;Казань;51200;3;DIRECT_LOW;7;0.9845;0.1302
https://city2city.ru/volgograd-pyatigorsk;Волгоград;Пятигорск;19000;3;DIRECT_LOW;;0.8697;0.1302
https://city2city.ru/tula-simferopol;Тула;Симферополь;48000;3;DIRECT_LOW;;0.8727;0.1302
https://city2city.ru/xanty-mansijsk-ufa;Ханты-Мансийск;Уфа;46500;3;DIRECT_LOW;;0.87;0.1302
https://city2city.ru/kurgan-magnitogorsk;Курган;Магнитогорск;17100;3;DIRECT_LOW;2;0.876;0.1302
https://city2city.ru/arxangelsk-vologda;Архангельск;Вологда;23000;3;DIRECT_LOW;1;0.8507;0.1302
https://city2city.ru/krasnodar-staryj-oskol;Краснодар;Старый Оскол;27900;3;DIRECT_LOW;6;0.8479;0.1302
https://city2city.ru/kazan-barysh;Казань;Барыш;11000;3;DIRECT_LOW;;0.9163;0.1302
https://city2city.ru/penza-ryazan;Пенза;Рязань;13500;3;DIRECT_LOW;;0.8736;0.1302
https://city2city.ru/ufa-nefteyugansk;Уфа;Нефтеюганск;47000;3;DIRECT_LOW;;0.7535;0.1302
https://city2city.ru/ufa-xanty-mansijsk;Уфа;Ханты-Мансийск;48000;3;DIRECT_LOW;;0.87;0.1302
https://city2city.ru/kyzyl-tomsk;Кызыл;Томск;35500;3;DIRECT_LOW;6;0.7572;0.1302
https://city2city.ru/tyumen-nadym;Тюмень;Надым;53100;3;DIRECT_LOW;2;0.8735;0.1302
https://city2city.ru/tula-sankt-peterburg;Тула;Санкт-Петербург;26700;3;DIRECT_LOW;2;0.8589;0.1302
https://city2city.ru/sochi-kazan;Сочи;Казань;59500;3;DIRECT_LOW;28;0.8613;0.1302
https://city2city.ru/tyumen-sankt-peterburg;Тюмень;Санкт-Петербург;81200;3;DIRECT_LOW;6;0.8582;0.1302
https://city2city.ru/astraxan-zheleznovodsk;Астрахань;Железноводск;19000;3;DIRECT_LOW;;0.8529;0.1302
https://city2city.ru/sankt-peterburg-izhevsk;Санкт-Петербург;Ижевск;56500;3;DIRECT_LOW;;0.9762;0.1302
https://city2city.ru/orenburg-kirov;Оренбург;Киров;31000;3;DIRECT_LOW;28;0.8732;0.1302
https://city2city.ru/ivanovo-naro-fominsk;Иваново;Наро-Фоминск;11500;3;DIRECT_LOW;;0.8355;0.1302
https://city2city.ru/syktyvkar-pechora;Сыктывкар;Печора;17500;3;DIRECT_LOW;;0.8783;0.1302
https://city2city.ru/tambov-boguchar;Тамбов;Богучар;12500;3;DIRECT_LOW;26;0.9937;0.1302
https://city2city.ru/kursk-samara;Курск;Самара;35000;3;DIRECT_LOW;;0.9896;0.1302
https://city2city.ru/ufa-nizhnevartovsk;Уфа;Нижневартовск;55200;3;DIRECT_LOW;5;0.7533;0.1302
https://city2city.ru/yaroslavl-kstovo;Ярославль;Кстово;11500;3;DIRECT_LOW;;0.7558;0.1302
https://city2city.ru/astraxan-temryuk;Астрахань;Темрюк;29000;3;DIRECT_LOW;;0.9244;0.1302
https://city2city.ru/tula-orenburg;Тула;Оренбург;50000;3;DIRECT_LOW;;0.8715;0.1302
https://city2city.ru/orenburg-novyj-urengoj;Оренбург;Новый Уренгой;80000;3;DIRECT_LOW;;0.7094;0.1302
https://city2city.ru/orenburg-bavly;Оренбург;Бавлы;11100;3;DIRECT_LOW;3;0.7548;0.1302
https://city2city.ru/tambov-oryol;Тамбов;Орёл;13000;3;DIRECT_LOW;;0.8735;0.1302
https://city2city.ru/kursk-rossosh;Курск;Россошь;11000;3;DIRECT_LOW;;0.8788;0.1302
https://city2city.ru/svo-taxi-boguchar-bryansk;Богучар;Брянск;21500;3;DIRECT_LOW;;0.8806;0.1302
https://city2city.ru/kazan-novyj-urengoj;Казань;Новый Уренгой;82000;3;DIRECT_LOW;;0.7999;0.1302
https://city2city.ru/kurgan-tobolsk;Курган;Тобольск;13000;3;DIRECT_LOW;21;0.7607;0.1302
https://city2city.ru/kostroma-saratov;Кострома;Саратов;29600;3;DIRECT_LOW;;0.9902;0.1302
https://city2city.ru/xabarovsk-artyom;Хабаровск;Артём;22000;3;DIRECT_LOW;7;0.7456;0.1302
https://city2city.ru/sankt-peterburg-rybinsk;Санкт-Петербург;Рыбинск;22500;3;DIRECT_LOW;;0.8594;0.1302
https://city2city.ru/ryazan-kirov;Рязань;Киров;30500;3;DIRECT_LOW;;0.8721;0.1302
https://city2city.ru/ryazan-penza;Рязань;Пенза;13500;3;DIRECT_LOW;;0.8728;0.1302
https://city2city.ru/belgorod-sochi;Белгород;Сочи;37000;3;DIRECT_LOW;;0.6514;0.1302
https://city2city.ru/xanty-mansijsk-ekaterinburg;Ханты-Мансийск;Екатеринбург;30300;3;DIRECT_LOW;2;0.7504;0.1302
https://city2city.ru/sankt-peterburg-tula;Санкт-Петербург;Тула;26700;3;DIRECT_LOW;2;0.9774;0.1302
https://city2city.ru/samara-kursk;Самара;Курск;34600;3;DIRECT_LOW;12;0.9867;0.1302
https://city2city.ru/kursk-volgograd;Курск;Волгоград;24200;3;DIRECT_LOW;9;0.9872;0.1302
https://city2city.ru/kemerovo-zelenogorsk;Кемерово;Зеленогорск;129000;3;DIRECT_LOW;;0.9267;0.1302
https://city2city.ru/saratov-tula;Саратов;Тула;24000;3;DIRECT_LOW;;0.8712;0.1302
https://city2city.ru/volgograd-kursk;Волгоград;Курск;24200;3;DIRECT_LOW;11;0.8688;0.1302
https://city2city.ru/volgograd-lgov;Волгоград;Льгов;26700;3;DIRECT_LOW;2;0.87;0.1302
https://city2city.ru/bryansk-rostov-na-donu;Брянск;Ростов-на-Дону;30900;3;DIRECT_LOW;;0.8615;0.1302
https://city2city.ru/oryol-tambov;Орёл;Тамбов;13000;3;DIRECT_LOW;;0.8768;0.1302
https://city2city.ru/xabarovsk-novosibirsk-2;Хабаровск;Новосибирск;150500;3;DIRECT_LOW;;0.6317;0.1302
https://city2city.ru/orenburg-surgut;Оренбург;Сургут;58200;3;DIRECT_LOW;1;0.8756;0.1302
https://city2city.ru/blagoveshhensk-ulan-ude;Благовещенск;Улан-Удэ;66000;2;DIRECT_LOW;;0.7123;0.1032
https://city2city.ru/novosibirsk-kalachinsk;Новосибирск;Калачинск;17000;2;DIRECT_LOW;7;0.8694;0.1032
https://city2city.ru/elista-gelendzhik;Элиста;Геленджик;20000;2;DIRECT_LOW;;0.8563;0.1032
https://city2city.ru/nizhnij-novgorod-vologda;Нижний Новгород;Вологда;17000;2;DIRECT_LOW;28;0.9794;0.1032
https://city2city.ru/orenburg-neftekamsk;Оренбург;Нефтекамск;17500;2;DIRECT_LOW;;0.8736;0.1032
https://city2city.ru/chelyabinsk-adler;Челябинск;Адлер;81500;2;DIRECT_LOW;;0.9884;0.1032
https://city2city.ru/petrozavodsk-kursk;Петрозаводск;Курск;45900;2;DIRECT_LOW;3;0.8799;0.1032
https://city2city.ru/xanty-mansijsk-tobolsk;Ханты-Мансийск;Тобольск;13000;2;DIRECT_LOW;27;0.7593;0.1032
https://city2city.ru/pskov-belgorod;Псков;Белгород;33800;2;DIRECT_LOW;12;0.9919;0.1032
https://city2city.ru/vladivostok-birobidzhan;Владивосток;Биробиджан;28500;2;DIRECT_LOW;;0.873;0.1032
https://city2city.ru/rostov-vyoshenskaya;Ростов-на-Дону;станица Вешенская;11000;2;DIRECT_LOW;;0.6976;0.1032
https://city2city.ru/cheboksary-rostov-na-donu;Чебоксары;Ростов-на-Дону;41700;2;DIRECT_LOW;10;0.7917;0.1032
https://city2city.ru/kazan-glazov;Казань;Глазов;17000;2;DIRECT_LOW;;0.9173;0.1032
https://city2city.ru/voronezh-naro-fominsk;Воронеж;Наро-Фоминск;16500;2;DIRECT_LOW;2;0.9887;0.1032
https://city2city.ru/saratov-frolovo;Саратов;Фролово;10000;2;DIRECT_LOW;;0.8732;0.1032
https://city2city.ru/lipeczk-sankt-peterburg;Липецк;Санкт-Петербург;35500;2;DIRECT_LOW;;0.9803;0.1032
https://city2city.ru/volgograd-narimanov;Волгоград;Нариманов;11500;2;DIRECT_LOW;30;0.6343;0.1032
