page_url;city_from;city_to;price;distance_km;total_freq;freq_taksi;freq_transfer;freq_mezhgorod;freq_cena;max_phrase;max_count;in_direct;direct_strategy;segment;sub_segment
https://city2city.ru/bryansk-pochep;Брянск;Почеп;2500;80;38;37;0;0;1;такси Брянск Почеп;37;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-kachkanar;Екатеринбург;Качканар;7500;255;38;23;4;5;6;такси Екатеринбург Качканар;23;NO;;SEO;SEO_STANDARD
https://city2city.ru/chelyabinsk-emanzhelinsk;Челябинск;Еманжелинск;2000;55;38;32;0;0;6;такси Челябинск Еманжелинск;32;NO;;SEO;SEO_STANDARD
https://city2city.ru/bryansk-oryol;Брянск;Орёл;4000;130;38;30;4;0;4;такси Брянск Орёл;30;NO;;SEO;SEO_STANDARD
https://city2city.ru/energodar-ufa;Энергодар;;65500;2190;38;36;1;0;1;такси Энергодар ;36;NO;;DIRECT;DIRECT_STANDARD
https://city2city.ru/energodar-rostov-na-don;Энергодар;;14000;460;38;36;1;0;1;такси Энергодар ;36;NO;;DIRECT;DIRECT_STANDARD
https://city2city.ru/energodar-simferopol;Энергодар;;10500;350;38;36;1;0;1;такси Энергодар ;36;NO;;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-vyatskie-polyany;Казань;Вятские Поляны;5000;165;38;34;1;2;1;такси Казань Вятские Поляны;34;NO;;SEO;SEO_STANDARD
https://city2city.ru/izhevsk-nizhnekamsk;Ижевск;Нижнекамск;6300;210;37;2;34;0;1;трансфер Ижевск Нижнекамск;34;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-suzdal;Иваново;Суздаль;3600;80;37;20;15;0;2;такси Иваново Суздаль;20;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-rostov-velikij;Иваново;Ростов;4700;130;37;11;24;0;2;трансфер Иваново Ростов;24;NO;;SEO;SEO_STANDARD
https://city2city.ru/aeroport-gagarin-balakovo;аэропорт Гагарин;Балаково;5100;155;37;27;4;0;6;такси аэропорт Гагарин Балаково;27;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-laishevo;Казань;Лаишево;3000;60;36;28;0;3;5;такси Казань Лаишево;28;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-nevyansk;Екатеринбург;Невьянск;2500;90;36;22;2;6;6;такси Екатеринбург Невьянск;22;NO;;SEO;SEO_STANDARD
https://city2city.ru/chelyabinsk-ozyorsk;Челябинск;Озерск;3500;115;36;30;1;4;1;такси Челябинск Озерск;30;NO;;SEO;SEO_STANDARD
https://city2city.ru/kaluga-maloyaroslavecz;Калуга;Малоярославец;2000;70;35;28;0;0;7;такси Калуга Малоярославец;28;NO;;SEO;SEO_STANDARD
https://city2city.ru/chelyabinsk-shhuche;Челябинск;Щучье;3000;100;35;30;0;0;5;такси Челябинск Щучье;30;NO;;SEO;SEO_STANDARD
https://city2city.ru/kemerovo-leninsk-kuznetskiy;Кемерово;Ленинск-Кузнецкий;3000;100;35;21;0;4;10;такси Кемерово Ленинск-Кузнецкий;21;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-sibaj;Казань;Сибай;28400;945;35;32;0;0;3;такси Казань Сибай;32;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/chelyabinsk-korkino;Челябинск;Коркино;3000;40;34;32;0;1;1;такси Челябинск Коркино;32;NO;;SEO;SEO_STANDARD
https://city2city.ru/kaluga-kirov-kaluzhskaya-oblast;Калуга;Киров;36000;1200;34;31;0;0;3;такси Калуга Киров;31;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-izhevsk;Екатеринбург;Ижевск;17000;565;34;11;23;0;0;трансфер Екатеринбург Ижевск;23;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/izhevsk-ekaterinburg;Ижевск;Екатеринбург;17100;570;34;11;23;0;0;трансфер Ижевск Екатеринбург;23;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-nizhnyaya-tura;Екатеринбург;Нижняя Тура;7000;235;33;29;0;1;3;такси Екатеринбург Нижняя Тура;29;NO;;SEO;SEO_STANDARD
https://city2city.ru/irkutsk-sayansk;Иркутск;Саянск;8500;285;33;26;0;0;7;такси Иркутск Саянск;26;NO;;SEO;SEO_STANDARD
https://city2city.ru/astraxan-narimanov;Астрахань;Нариманов;2000;45;33;28;0;0;5;такси Астрахань Нариманов;28;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-buguruslan;Казань;Бугуруслан;11700;390;32;29;0;0;3;такси Казань Бугуруслан;29;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/barnaul-zarinsk;Барнаул;Заринск;3500;115;32;27;0;2;3;такси Барнаул Заринск;27;NO;;SEO;SEO_STANDARD
https://city2city.ru/astraxan-rostov-na-donu;Астрахань;Ростов-на-Дону;23100;770;32;21;6;0;5;такси Астрахань Ростов-на-Дону;21;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-neftekamsk;Казань;Нефтекамск;12400;415;32;20;0;12;0;такси Казань Нефтекамск;20;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ivanovo-nizhnij-novgorod;Иваново;Нижний Новгород;7500;245;31;17;12;0;2;такси Иваново Нижний Новгород;17;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-chebarkul;Екатеринбург;Чебаркуль;7800;260;31;25;0;3;3;такси Екатеринбург Чебаркуль;25;NO;;SEO;SEO_STANDARD
https://city2city.ru/kemerovo-beryozovskiy;Кемерово;Берёзовский;55800;1860;31;24;0;2;5;такси Кемерово Берёзовский;24;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/astraxan-stavropol;Астрахань;Ставрополь;17400;580;31;28;0;0;3;такси Астрахань Ставрополь;28;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/bryansk-kursk;Брянск;Курск;8500;285;30;20;1;0;9;такси Брянск Курск;20;NO;;SEO;SEO_STANDARD
https://city2city.ru/kaluga-kozelsk;Калуга;Козельск;3200;70;30;26;0;1;3;такси Калуга Козельск;26;NO;;SEO;SEO_STANDARD
https://city2city.ru/chelyabinsk-kusa;Челябинск;Куса;5500;180;30;12;16;0;2;трансфер Челябинск Куса;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-komsomolsk;Иваново;Комсомольск;3000;55;30;19;2;1;8;такси Иваново Комсомольск;19;NO;;SEO;SEO_STANDARD
https://city2city.ru/belgorod-samara;Белгород;Самара;35500;1190;30;23;0;0;7;такси Белгород Самара;23;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-novyj_oskol;Белгород;Новый Оскол;3500;110;30;19;0;0;11;такси Белгород Новый Оскол;19;NO;;SEO;SEO_STANDARD
https://city2city.ru/bryansk-lyudinovo;Брянск;Людиново;3600;80;30;26;0;0;4;такси Брянск Людиново;26;NO;;SEO;SEO_STANDARD
https://city2city.ru/irkutsk-chita;Иркутск;Чита;32800;1095;30;27;0;3;0;такси Иркутск Чита;27;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-lipeck;Белгород;Липецк;11500;385;29;18;0;3;8;такси Белгород Липецк;18;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-zlatoust;Екатеринбург;Златоуст;8100;270;29;23;3;1;2;такси Екатеринбург Златоуст;23;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-volgograd;Казань;Волгоград;30900;1030;28;22;0;0;6;такси Казань Волгоград;22;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-korocha;Белгород;Короча;3000;55;28;20;0;0;8;такси Белгород Короча;20;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-yuzha;Иваново;Южа;3000;95;27;20;1;1;5;такси Иваново Южа;20;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-ulyanovsk;Екатеринбург;Ульяновск;30200;1005;27;20;0;0;7;такси Екатеринбург Ульяновск;20;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-kazan;Белгород;Казань;38600;1285;27;15;0;0;12;такси Белгород Казань;15;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-belgorod;Казань;Белгород;40400;1345;27;15;0;0;12;такси Казань Белгород;15;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kaluga-lyudinovo;Калуга;Людиново;5800;175;27;17;0;0;10;такси Калуга Людиново;17;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-orsk;Казань;Орск;29700;990;27;23;1;3;0;такси Казань Орск;23;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/irkutsk-bodajbo;Иркутск;Бодайбо;43800;1460;27;20;1;6;0;такси Иркутск Бодайбо;20;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/joshkar-ola-volzhsk;Йошкар-Ола;Волжск;3000;100;26;23;0;0;3;такси Йошкар-Ола Волжск;23;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-arsk;Казань;Арск;3200;70;26;22;0;0;4;такси Казань Арск;22;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-krasnoturinsk;Екатеринбург;Краснотурьинск;11600;385;26;23;0;0;3;такси Екатеринбург Краснотурьинск;23;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-aramil;Екатеринбург;Арамиль;2000;25;26;25;0;0;1;такси Екатеринбург Арамиль;25;NO;;SEO;SEO_STANDARD
https://city2city.ru/cheboksary-penza;Чебоксары;Пенза;14000;470;26;22;0;0;4;такси Чебоксары Пенза;22;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-zainsk;Казань;Заинск;7200;240;25;23;1;0;1;такси Казань Заинск;23;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-krasnoufimsk;Екатеринбург;Красноуфимск;6000;200;25;16;2;5;2;такси Екатеринбург Красноуфимск;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/handyga-jakutsk;Хандыга;Якутск;12600;420;25;23;0;1;1;такси Хандыга Якутск;23;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kaluga-tarusa;Калуга;Таруса;2000;70;25;19;1;0;5;такси Калуга Таруса;19;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-malmyzh;Казань;Малмыж;5000;140;25;24;0;0;1;такси Казань Малмыж;24;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-serov;Екатеринбург;Серов;10500;350;25;18;1;3;3;такси Екатеринбург Серов;18;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/irkutsk-ust-ilimsk;Иркутск;Усть-Илимск;27000;900;25;24;0;0;1;такси Иркутск Усть-Илимск;24;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/joshkar-ola-kirov;Йошкар-Ола;Киров;9000;300;24;16;1;2;5;такси Йошкар-Ола Киров;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/irkutsk-tulun;Иркутск;Тулун;12000;400;24;21;0;1;2;такси Иркутск Тулун;21;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/blagoveshhensk-nerjungri;Благовещенск;Нерюнгри;29400;980;24;19;0;3;2;такси Благовещенск Нерюнгри;19;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kemerovo-barnaul;Кемерово;Барнаул;12000;395;24;19;5;0;0;такси Кемерово Барнаул;19;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-oktyabrskij-5;Екатеринбург;Октябрьский;18500;620;24;17;0;6;1;такси Екатеринбург Октябрьский;17;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/astraxan-kamyzyak;Астрахань;Камызяк;3000;35;23;18;0;0;5;такси Астрахань Камызяк;18;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-kovrov;Иваново;Ковров;4300;95;23;19;0;0;4;такси Иваново Ковров;19;NO;;SEO;SEO_STANDARD
https://city2city.ru/bryansk-trubchevsk;Брянск;Трубчевск;3000;95;23;21;0;0;2;такси Брянск Трубчевск;21;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-privolzhsk;Иваново;Приволжск;2000;50;23;19;0;0;4;такси Иваново Приволжск;19;NO;;SEO;SEO_STANDARD
https://city2city.ru/barnaul-tomsk;Барнаул;Томск;14700;490;23;17;4;0;2;такси Барнаул Томск;17;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/bryansk-karachev;Брянск;Карачев;3000;45;22;21;0;0;1;такси Брянск Карачев;21;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-rodniki;Иваново;Родники;3000;55;22;22;0;0;0;такси Иваново Родники;22;NO;;SEO;SEO_STANDARD
https://city2city.ru/habarovsk-jakutsk;Хабаровск;Якутск;69900;2330;22;20;0;0;2;такси Хабаровск Якутск;20;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-kukmor;Казань;Кукмор;5100;155;22;20;0;0;2;такси Казань Кукмор;20;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-salavat;Казань;Салават;19800;660;22;19;0;0;3;такси Казань Салават;19;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kaluga-meshhovsk;Калуга;Мещовск;2500;85;22;17;0;0;5;такси Калуга Мещовск;17;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-snezhinsk;Екатеринбург;Снежинск;3000;105;22;19;0;2;1;такси Екатеринбург Снежинск;19;NO;;SEO;SEO_STANDARD
https://city2city.ru/izhevsk-naberezhnye-chelny;Ижевск;Набережные Челны;5500;190;21;7;14;0;0;трансфер Ижевск Набережные Челны;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/kaluga-smolensk;Калуга;Смоленск;10500;350;21;18;0;0;3;такси Калуга Смоленск;18;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/chelyabinsk-sankt-peterburg;Челябинск;Санкт-Петербург;73200;2440;21;17;1;0;3;такси Челябинск Санкт-Петербург;17;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/chelyabinsk-karabash;Челябинск;Карабаш;3500;110;21;16;0;0;5;такси Челябинск Карабаш;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/kaluga-bryansk;Калуга;Брянск;7000;225;21;16;3;0;2;такси Калуга Брянск;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-mamadysh;Казань;Мамадыш;5600;170;21;20;0;0;1;такси Казань Мамадыш;20;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-novocheboksarsk;Казань;Новочебоксарск;4500;150;21;16;0;0;5;такси Казань Новочебоксарск;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-voronezh;Екатеринбург;Воронеж;54200;1805;21;11;0;8;2;такси Екатеринбург Воронеж;11;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/bryansk-sevsk;Брянск;Севск;4000;140;21;15;0;0;6;такси Брянск Севск;15;NO;;SEO;SEO_STANDARD
https://city2city.ru/bryansk-kaluga;Брянск;Калуга;6800;225;21;16;3;0;2;такси Брянск Калуга;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/bryansk-novozybkov;Брянск;Новозыбков;6000;200;21;19;0;0;2;такси Брянск Новозыбков;19;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-talicza;Екатеринбург;Талица;6500;220;21;15;0;2;4;такси Екатеринбург Талица;15;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-sredneuralsk;Екатеринбург;Среднеуральск;3000;25;20;16;0;1;3;такси Екатеринбург Среднеуральск;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-samara;Екатеринбург;Самара;27200;905;20;15;1;0;4;такси Екатеринбург Самара;15;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/cheboksary-naberezhnye-chelny;Чебоксары;Набережные Челны;12000;405;20;16;1;3;0;такси Чебоксары Набережные Челны;16;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-kirov;Екатеринбург;Киров;25500;850;19;8;3;5;3;такси Екатеринбург Киров;8;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/joshkar-ola-zvenigovo;Йошкар-Ола;Звенигово;3000;95;19;13;0;0;6;такси Йошкар-Ола Звенигово;13;NO;;SEO;SEO_STANDARD
https://city2city.ru/belgorod-tula;Белгород;Тула;14500;485;19;15;0;0;4;такси Белгород Тула;15;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-kirov-2;Екатеринбург;Киров;25500;850;19;8;3;5;3;такси Екатеринбург Киров;8;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-alekseevka;Белгород;Алексеевка;38000;1260;19;16;0;0;3;такси Белгород Алексеевка;16;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/chelyabinsk-shadrinsk;Челябинск;Шадринск;6500;215;19;14;0;0;5;такси Челябинск Шадринск;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/kaluga-podolsk;Калуга;Подольск;4500;155;19;15;0;0;4;такси Калуга Подольск;15;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-kazan;Иваново;Казань;19000;635;18;10;7;0;1;такси Иваново Казань;10;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-artyomovskij;Екатеринбург;Артёмовский;4200;116;18;16;0;0;2;такси Екатеринбург Артёмовский;16;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-ryazan;Иваново;Рязань;10500;350;18;12;2;0;4;такси Иваново Рязань;12;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/astraxan-axtubinsk;Астрахань;Ахтубинск;9300;310;18;14;0;0;4;такси Астрахань Ахтубинск;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-turinsk;Екатеринбург;Туринск;8000;260;17;14;0;0;3;такси Екатеринбург Туринск;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-kushva;Екатеринбург;Кушва;5500;190;17;13;0;0;4;такси Екатеринбург Кушва;13;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-sterlitamak;Казань;Стерлитамак;18500;620;17;14;1;1;1;такси Казань Стерлитамак;14;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/bryansk-surazh;Брянск;Сураж;5000;165;17;11;1;0;5;такси Брянск Сураж;11;NO;;SEO;SEO_STANDARD
https://city2city.ru/belgorod-vologda;Белгород;Вологда;33900;1130;17;12;0;0;5;такси Белгород Вологда;12;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-orel;Белгород;Орёл;9000;300;16;13;0;0;3;такси Белгород Орёл;13;NO;;SEO;SEO_STANDARD
https://city2city.ru/blagoveshhensk-xabarovsk;Благовещенск;Хабаровск;21600;720;16;11;1;3;1;такси Благовещенск Хабаровск;11;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/elista-rostov-na-donu;Элиста;Ростов-на-Дону;13500;450;16;9;3;0;4;такси Элиста Ростов-на-Дону;9;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kemerovo-mariinsk;Кемерово;Мариинск;5000;175;16;14;0;1;1;такси Кемерово Мариинск;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/bryansk-unecha;Брянск;Унеча;5000;140;16;14;0;0;2;такси Брянск Унеча;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-nizhnie-sergi;Екатеринбург;Нижние Серги;3000;100;16;9;2;0;5;такси Екатеринбург Нижние Серги;9;NO;;SEO;SEO_STANDARD
https://city2city.ru/ivanovo-aleksandrov;Иваново;Александров;6500;210;15;14;0;1;0;такси Иваново Александров;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-sochi;Казань;Сочи;59400;1980;15;4;8;2;1;трансфер Казань Сочи;8;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/izhevsk-orenburg;Ижевск;Оренбург;21800;725;15;15;0;0;0;такси Ижевск Оренбург;15;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-tambov;Белгород;Тамбов;14200;475;15;14;0;0;1;такси Белгород Тамбов;14;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/bryansk-voronezh;Брянск;Воронеж;13500;445;15;13;0;0;2;такси Брянск Воронеж;13;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-nizhnij-novgorod;Белгород;Нижний Новгород;32500;1080;15;14;0;0;1;такси Белгород Нижний Новгород;14;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/cheboksary-zelenodolsk;Чебоксары;Зеленодольск;3500;120;15;11;0;1;3;такси Чебоксары Зеленодольск;11;NO;;SEO;SEO_STANDARD
https://city2city.ru/barnaul-zmeinogorsk-2;Барнаул;Змеиногорск;9900;330;15;13;1;0;1;такси Барнаул Змеиногорск;13;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-verxnij-tagil;Екатеринбург;Верхний Тагил;3000;100;15;12;0;0;3;такси Екатеринбург Верхний Тагил;12;NO;;SEO;SEO_STANDARD
https://city2city.ru/kazan-abdulino;Казань;Абдулино;13200;440;14;10;0;3;1;такси Казань Абдулино;10;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/barnaul-novokuznetsk;Барнаул;Новокузнецк;12500;410;14;7;5;1;1;такси Барнаул Новокузнецк;7;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kaluga-oryol;Калуга;Орёл;6500;210;14;14;0;0;0;такси Калуга Орёл;14;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-orsk;Екатеринбург;Орск;24600;820;14;12;0;2;0;такси Екатеринбург Орск;12;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-vladimir;Казань;Владимир;18600;620;14;11;1;0;2;такси Казань Владимир;11;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-penza;Казань;Пенза;15900;530;14;11;2;1;0;такси Казань Пенза;11;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kazan-zvenigovo;Казань;Звенигово;3800;85;14;10;0;0;4;такси Казань Звенигово;10;NO;;SEO;SEO_STANDARD
https://city2city.ru/cheboksary-kozmodemyansk;Чебоксары;Козьмодемьянск;2000;70;14;12;0;0;2;такси Чебоксары Козьмодемьянск;12;NO;;SEO;SEO_STANDARD
https://city2city.ru/joshkar-ola-yaransk;Йошкар-Ола;Яранск;2500;85;14;11;0;2;1;такси Йошкар-Ола Яранск;11;NO;;SEO;SEO_STANDARD
https://city2city.ru/kaluga-suxinichi;Калуга;Сухиничи;3000;100;14;10;0;1;3;такси Калуга Сухиничи;10;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-kirovgrad;Екатеринбург;Кировград;3000;95;14;12;0;0;2;такси Екатеринбург Кировград;12;NO;;SEO;SEO_STANDARD
https://city2city.ru/blagoveshhensk-cziolkovskij;Благовещенск;Циолковский;7400;245;14;11;0;0;3;такси Благовещенск Циолковский;11;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-verxnyaya-salda;Екатеринбург;Верхняя Салда;5000;175;14;9;3;0;2;такси Екатеринбург Верхняя Салда;9;NO;;SEO;SEO_STANDARD
https://city2city.ru/ekaterinburg-gubaxa;Екатеринбург;Губаха;12000;400;14;1;13;0;0;трансфер Екатеринбург Губаха;13;YES;ДИНАМИЧЕСКИЕ_ОБЪЯВЛЕНИЯ;DIRECT;DIRECT_STANDARD
https://city2city.ru/belgorod-tver;Белгород;Тверь;24900;830;14;12;0;0;2;такси Белгород Тверь;12;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/bryansk-obninsk;Брянск;Обнинск;8500;285;14;11;0;0;3;такси Брянск Обнинск;11;NO;;SEO;SEO_STANDARD
https://city2city.ru/bryansk-tula;Брянск;Тула;10000;330;13;11;0;0;2;такси Брянск Тула;11;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/kaluga-voronezh;Калуга;Воронеж;13000;435;13;10;0;3;0;такси Калуга Воронеж;10;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/joshkar-ola-nizhnij-novgorod;Йошкар-Ола;Нижний Новгород;10500;350;13;10;3;0;0;такси Йошкар-Ола Нижний Новгород;10;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
https://city2city.ru/chelyabinsk-bajmak;Челябинск;Баймак;13500;450;13;13;0;0;0;такси Челябинск Баймак;13;YES;ГРУППИРОВКА_ПО_ГОРОДУ;DIRECT;DIRECT_STANDARD
https://city2city.ru/ekaterinburg-sochi;Екатеринбург;Сочи;81300;2710;13;7;3;1;2;такси Екатеринбург Сочи;7;YES;ТОЧНЫЕ_КЛЮЧИ;DIRECT;DIRECT_STANDARD
