url,gorod1,gorod2,freq,price,position_display,total_competition,federal_count,regional_count,monthly_revenue,composite_score,freq_score,price_score,competition_score,position_score,segment
https://city2city.ru/mariupol-kursk.html,Мариуполь,Курск,2,29100,not ranking,20,1,19,2910.0,49.363817160430266,0.004891291056274304,92.62083462734574,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/tyumen-kogalym.html,Тюмень,Когалым,3,29000,not ranking,20,1,19,4350.0,49.35691857698733,0.007336936584411456,92.5898163898346,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/moskva-sibaj.html,Москва,Сибай,4,53000,not ranking,22,2,20,10600.0,49.336843426201966,0.009782582112548607,98.02333326226407,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/perm-neftekamsk.html,Пермь,Нефтекамск,5,11000,not ranking,17,2,15,2750.0,49.24388198780649,0.01222822764068576,83.85496015666692,41.379310344827594,100.0,DIRECT_LOW
https://city2city.ru/rostov-vyoshenskaya.html,Ростов-на-Дону,станица Вешенская,2,11000,not ranking,17,2,15,1100.0,49.24131406000194,0.004891291056274304,83.85496015666692,41.379310344827594,100.0,DIRECT_LOW
https://city2city.ru/samara-gelendzhik.html,Самара,Геленджик,1,50500,not ranking,22,0,22,2525.0,49.22542672833919,0.002445645528137152,97.58793818203117,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/moskva-glazov.html,Москва,Глазов,1,36500,not ranking,21,0,21,1825.0,49.18371071431055,0.002445645528137152,94.66245343626142,27.58620689655173,100.0,DIRECT_LOW
https://city2city.ru/svo-taxi-rossosh-starobelsk.html,Россошь,Старобельск,10,14500,not ranking,18,1,17,7250.0,49.180793916014466,0.02445645528137152,86.34410904045704,37.93103448275862,100.0,DIRECT_TEST
https://city2city.ru/tokmak-samara.html,Токмак,Самара,2,49000,not ranking,22,1,21,4900.0,49.15835606469017,0.004891291056274304,97.31623162369569,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/saratov-ivanteevka.html,Саратов,Ивантеевка,3,26500,not ranking,20,2,18,3975.0,49.15383578386012,0.007336936584411456,91.77748521732573,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/rostov-nizhnekamsk.html,Ростов-на-Дону,Нижнекамск,6,48500,not ranking,22,1,21,14550.0,49.1386748570665,0.014673873168822913,97.22381117824344,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/moskva-zlatoust.html,Москва,Златоуст,1,48500,not ranking,22,1,21,2425.0,49.13439497739226,0.002445645528137152,97.22381117824344,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/svo-taxi-rossosh-bryansk.html,Россошь,Брянск,4,19000,not ranking,19,1,18,3800.0,49.0948693425873,0.009782582112548607,88.77957485883992,34.48275862068965,100.0,DIRECT_LOW
https://city2city.ru/orenburg-troiczk.html,Оренбург,Троицк,2,46000,not ranking,22,1,21,4600.0,49.01603122424095,0.004891291056274304,96.7469322618988,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/svo-taxi-kamenka-nizhniy-novgorod.html,село Каменка,Нижний Новгород,3,13500,not ranking,18,1,17,2025.0,49.01383263732278,0.007336936584411456,85.70023125186603,37.93103448275862,100.0,DIRECT_LOW
https://city2city.ru/samara-sevastopol.html,Самара,Севастополь,1,62000,not ranking,23,1,22,3100.0,48.99794492653729,0.002445645528137152,99.43663166447875,20.689655172413794,100.0,DIRECT_LOW
https://city2city.ru/samara-chebarkul.html,Самара,Чебаркуль,7,24000,not ranking,20,1,19,8400.0,48.934039052084366,0.017119518696960063,90.88460267526517,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/samara-magnitogorsk.html,Самара,Магнитогорск,7,23500,not ranking,20,1,19,8225.0,48.886612459016,0.017119518696960063,90.69489630299171,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/blagoveshhensk-vladivostok.html,Благовещенск,Владивосток,10,42400,#1,6,0,6,21200.0,48.87378049276071,0.02445645528137152,96.01260707157995,79.3103448275862,45.0,DIRECT_TEST
https://city2city.ru/mariupol-voronezh.html,Мариуполь,Воронеж,2,22200,not ranking,20,1,19,2220.0,48.7541369852211,0.004891291056274304,90.18211392650907,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/moskva-velsk.html,Москва,Вельск,7,22000,not ranking,20,1,19,7700.0,48.73803054577751,0.017119518696960063,90.10056865003776,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/barnaul-kyzyl.html,Барнаул,Кызыл,6,45500,#2,5,0,5,13650.0,48.7189728622663,0.014673873168822913,96.6484514749047,82.75862068965517,40.0,DIRECT_LOW
